title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
"Amendment of Class D and Class E Airspace; Lewiston, ID",Rule,Transportation Department; Federal Aviation Administration,"This actions amends controlled airspace at Lewiston-Nez Perce County Airport, Lewiston, ID, by enlarging Class D airspace, and Class E surface airspace, and reducing Class E airspace designated as an extension, and Class E airspace extending upward from 700 feet above the surface. Also, this action removes the part-time Notice to Airmen (NOTAM) status from Class E airspace designated as an extension. Additionally, an editorial change is made to the legal descriptions replacing ``Airport/Facility Directory'' with the term ``Chart Supplement''. This action enhances safety and management of instrument flight rules (IFR) operations at the airport.", 2018-05049,https://www.federalregister.gov/documents/2018/03/15/2018-05049/amendment-of-class-d-and-class-e-airspace-lewiston-id,https://www.gpo.gov/fdsys/pkg/FR-2018-03-15/pdf/2018-05049.pdf,03/15/2018
Vinyl Chloride,Rule,Labor Department; Occupational Safety and Health Administration,"", 2018-05312,https://www.federalregister.gov/documents/2018/03/15/2018-05312/vinyl-chloride,https://www.gpo.gov/fdsys/pkg/FR-2018-03-15/pdf/2018-05312.pdf,03/15/2018
Allocation of Assets in Single-Employer Plans; Benefits Payable in Terminated Single-Employer Plans; Interest Assumptions for Valuing and Paying Benefits,Rule,Pension Benefit Guaranty Corporation,This final rule amends the Pension Benefit Guaranty Corporation's regulations on Benefits Payable in Terminated Single- Employer Plans and Allocation of Assets in Single-Employer Plans to prescribe interest assumptions under the benefit payments regulation for valuation dates in April 2018 and interest assumptions under the asset allocation regulation for valuation dates in the second quarter of 2018. The interest assumptions are used for valuing and paying benefits under terminating single-employer plans covered by the pension insurance system administered by PBGC., 2018-05197,https://www.federalregister.gov/documents/2018/03/15/2018-05197/allocation-of-assets-in-single-employer-plans-benefits-payable-in-terminated-single-employer-plans,https://www.gpo.gov/fdsys/pkg/FR-2018-03-15/pdf/2018-05197.pdf,03/15/2018
"Drawbridge Operation Regulation; Narrow Bay, Suffolk County, NY",Rule,Homeland Security Department; Coast Guard,"The Coast Guard has issued a temporary deviation from the operating schedule that governs the Smith Point Bridge across Narrow Bay, mile 6.1, at Suffolk County, New York. This deviation is necessary in order to facilitate a Triathlon Event and allows the bridge to remain in the closed position for two hours.", 2018-05205,https://www.federalregister.gov/documents/2018/03/15/2018-05205/drawbridge-operation-regulation-narrow-bay-suffolk-county-ny,https://www.gpo.gov/fdsys/pkg/FR-2018-03-15/pdf/2018-05205.pdf,03/15/2018
"Drawbridge Operation Regulation; New Jersey Intracoastal Waterway, Beach Thorofare, Margate City, NJ",Rule,Homeland Security Department; Coast Guard,"The Coast Guard has modified a temporary deviation from the operating schedule that governs the Margate Boulevard/Margate Bridge, which carries Margate Boulevard across the New Jersey Intracoastal Waterway, Beach Thorofare, mile 74.0, at Margate City, NJ. This modified deviation is necessary to facilitate bridge maintenance. This modified deviation allows the bridge to remain in the closed-to- navigation position.", 2018-05297,https://www.federalregister.gov/documents/2018/03/15/2018-05297/drawbridge-operation-regulation-new-jersey-intracoastal-waterway-beach-thorofare-margate-city-nj,https://www.gpo.gov/fdsys/pkg/FR-2018-03-15/pdf/2018-05297.pdf,03/15/2018
Approval and Promulgation of State Air Quality Plans for Designated Facilities and Pollutants; City of Philadelphia; Control of Emissions From Existing Hospital/Medical/Infectious Waste Incinerator Units,Rule,Environmental Protection Agency,EPA is taking final action to reaffirm and reapprove a negative declaration for existing hospital/medical/infectious waste incinerator (HMIWI) units within the City of Philadelphia. This negative declaration certifies that existing HMIWI units subject to the requirements of sections 111(d) and 129 of the Clean Air Act (CAA) do not exist within the jurisdictional boundaries of the Philadelphia Air Management Service (AMS). EPA is accepting the negative declaration in accordance with the requirements of the CAA., 2018-05294,https://www.federalregister.gov/documents/2018/03/15/2018-05294/approval-and-promulgation-of-state-air-quality-plans-for-designated-facilities-and-pollutants-city,https://www.gpo.gov/fdsys/pkg/FR-2018-03-15/pdf/2018-05294.pdf,03/15/2018
Approval and Promulgation of State Air Quality Plans for Designated Facilities and Pollutants; City of Philadelphia; Control of Emissions From Existing Sewage Sludge Incineration Units,Rule,Environmental Protection Agency,EPA is taking final action to notify the public that it has received a negative declaration for sewage sludge incineration (SSI) units within the City of Philadelphia. This negative declaration certifies that SSI units subject to the requirements of sections 111(d) and 129 of the Clean Air Act (CAA) do not exist in Pennsylvania within the jurisdictional boundaries of the Philadelphia Air Management Service (AMS). EPA is accepting the negative declaration in accordance with the requirements of the CAA., 2018-05293,https://www.federalregister.gov/documents/2018/03/15/2018-05293/approval-and-promulgation-of-state-air-quality-plans-for-designated-facilities-and-pollutants-city,https://www.gpo.gov/fdsys/pkg/FR-2018-03-15/pdf/2018-05293.pdf,03/15/2018
Trinexapac-ethyl; Pesticide Tolerances,Rule,Environmental Protection Agency,"This regulation establishes a tolerance for residues of trinexapac-ethyl in or on poppy, seed. Syngenta Crop Protection, LLC requested this tolerance under the Federal Food, Drug, and Cosmetic Act (FFDCA) in order to cover residues of trinexapac-ethyl in imported poppy seed commodities.", 2018-05284,https://www.federalregister.gov/documents/2018/03/15/2018-05284/trinexapac-ethyl-pesticide-tolerances,https://www.gpo.gov/fdsys/pkg/FR-2018-03-15/pdf/2018-05284.pdf,03/15/2018
Modernization of Payphone Compensation Rules,Rule,Federal Communications Commission,"In this document, a Report and Order takes a number of actions aimed at modernizing the Commission's payphone compensation procedure rules by eliminating costly requirements that are no longer necessary in light of technological and marketplace changes. These actions further the Commission's goal of regularly examining and updating its rules to keep pace with technology and the changing communications landscape, and to eliminate requirements that are no longer necessary, thereby reducing the costs and burdens of rules that have outlived their purpose. These have no impact on Completing Carriers' continuing obligations under the Commission's rules to maintain accurate call tracking systems and to fully compensate payphone service providers for the calls covered by these rules.", 2018-05201,https://www.federalregister.gov/documents/2018/03/15/2018-05201/modernization-of-payphone-compensation-rules,https://www.gpo.gov/fdsys/pkg/FR-2018-03-15/pdf/2018-05201.pdf,03/15/2018
Fisheries of the Northeastern United States; Atlantic Herring Fishery; 2018 River Herring and Shad Catch Cap Reached for Midwater Trawl Vessels in the Mid-Atlantic/Southern New England Catch Cap Area,Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS is reducing the Atlantic herring possession limit for federally permitted vessels fishing with midwater trawl gear in the Mid-Atlantic/Southern New England Catch Cap Closure Area, based on a projection that the threshold catch for the corresponding catch cap area has been reached. This action is necessary to comply with the regulations implementing the Atlantic Herring Fishery Management Plan and is intended to limit the harvest of river herring and shad in the Mid- Atlantic/Southern New England Catch Cap Area.", 2018-05288,https://www.federalregister.gov/documents/2018/03/15/2018-05288/fisheries-of-the-northeastern-united-states-atlantic-herring-fishery-2018-river-herring-and-shad,https://www.gpo.gov/fdsys/pkg/FR-2018-03-15/pdf/2018-05288.pdf,03/15/2018
Fisheries of the Exclusive Economic Zone Off Alaska; Pollock in Statistical Area 610 in the Gulf of Alaska,Rule,Commerce Department; National Oceanic and Atmospheric Administration,NMFS is prohibiting directed fishing for pollock in Statistical Area 610 in the Gulf of Alaska (GOA). This action is necessary to prevent exceeding the B season allowance of the 2018 total allowable catch of pollock for Statistical Area 610 in the GOA., 2018-05211,https://www.federalregister.gov/documents/2018/03/15/2018-05211/fisheries-of-the-exclusive-economic-zone-off-alaska-pollock-in-statistical-area-610-in-the-gulf-of,https://www.gpo.gov/fdsys/pkg/FR-2018-03-15/pdf/2018-05211.pdf,03/15/2018
Civil Monetary Penalty Inflation Adjustment for 2018,Rule,Agriculture Department; Office of the Secretary,This final rule amends the U.S. Department of Agriculture's (USDA) civil monetary penalty regulations by making inflation adjustments as mandated by the Federal Civil Penalties Inflation Adjustment Act Improvements Act of 2015., 2018-04832,https://www.federalregister.gov/documents/2018/03/14/2018-04832/civil-monetary-penalty-inflation-adjustment-for-2018,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-04832.pdf,03/14/2018
"Pistachios Grown in California, Arizona, and New Mexico; Decreased Assessment Rate",Rule,Agriculture Department; Agricultural Marketing Service,"The Department of Agriculture adopts as final, without change, an interim rule that implemented a recommendation from the Administrative Committee for Pistachios (Committee) to decrease the assessment rate established for the 2017-18 and subsequent production years and administrative revisions to the subpart headings to bring the language into conformance with the Office of Federal Register requirements.", 2018-05144,https://www.federalregister.gov/documents/2018/03/14/2018-05144/pistachios-grown-in-california-arizona-and-new-mexico-decreased-assessment-rate,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05144.pdf,03/14/2018
"Honey Packers and Importers Research, Promotion, Consumer Education and Industry Information Order; Change in Producer Eligibility Requirements and Implementation of Charges for Past Due Assessments",Rule,Agriculture Department; Agricultural Marketing Service,This rule revises the eligibility requirements for producer representatives on the Honey Packers and Importers Board (Board) and prescribes late payment and interest charges on past due assessments under the Agricultural Marketing Service's (AMS) regulation regarding a national research and promotion program for honey and honey products. This rule reduces the minimum production requirement for producers to serve on the Board and thereby allow more producers to be eligible to serve on the Board. This rule also prescribes late payment and interest charges on past due assessments to help facilitate program administration., 2018-05063,https://www.federalregister.gov/documents/2018/03/14/2018-05063/honey-packers-and-importers-research-promotion-consumer-education-and-industry-information-order,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05063.pdf,03/14/2018
"Viruses, Serums, Toxins, and Analogous Products; Expiration Date Required for Serial and Subserials and Determination of Expiration Date of Product",Rule,Agriculture Department; Animal and Plant Health Inspection Service,"We are amending the regulations to clarify that the expiration date of a serial or subserial of a veterinary biologic should be computed from the date of the initiation of the first potency test. We are also requiring the expiration dating period (stability) of a product to be confirmed by conducting a real-time stability study with a stability-indicating assay, stability monitoring of products after licensing, and specifying a single standard for determining the expiration date for veterinary biologics", 2018-05143,https://www.federalregister.gov/documents/2018/03/14/2018-05143/viruses-serums-toxins-and-analogous-products-expiration-date-required-for-serial-and-subserials-and,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05143.pdf,03/14/2018
Revised Medical Criteria for Evaluating Cancer (Malignant Neoplastic Diseases),Rule,Social Security Administration,"", 2018-05240,https://www.federalregister.gov/documents/2018/03/14/2018-05240/revised-medical-criteria-for-evaluating-cancer-malignant-neoplastic-diseases,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05240.pdf,03/14/2018
Medical Devices; Hematology and Pathology Devices; Classification of Lynch Syndrome Test Systems; Correction,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration is correcting a final order entitled ``Medical Devices; Hematology and Pathology Devices; Classification of Lynch Syndrome Test Systems'' that appeared in the Federal Register of February 27, 2018. The document was published with the incorrect docket number. This document corrects that error.", 2018-05115,https://www.federalregister.gov/documents/2018/03/14/2018-05115/medical-devices-hematology-and-pathology-devices-classification-of-lynch-syndrome-test-systems,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05115.pdf,03/14/2018
Medical Devices; Exemption From Premarket Notification; Class II Devices; Over-the-Counter Denture Repair Kit,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or Agency) is publishing an order granting a petition requesting exemption from premarket notification requirements for over-the-counter (OTC) denture repair kits (Product Code EBO). These devices consist of material, such as a resin monomer system of powder and liquid glues, which is intended to be applied permanently to a denture to mend cracks or breaks. This order exempts OTC denture repair kits, class II devices, from premarket notification (510(k)). This exemption from 510(k) is immediately in effect for OTC denture repair kits. FDA is publishing this order in accordance with the section of the Federal Food, Drug, and Cosmetic Act (FD&C Act) permitting the exemption of a device from the requirement to submit a 510(k).", 2018-05116,https://www.federalregister.gov/documents/2018/03/14/2018-05116/medical-devices-exemption-from-premarket-notification-class-ii-devices-over-the-counter-denture,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05116.pdf,03/14/2018
Drawbridge Operations Regulations,Rule,Homeland Security Department; Coast Guard,"", 2018-05245,https://www.federalregister.gov/documents/2018/03/14/2018-05245/drawbridge-operations-regulations,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05245.pdf,03/14/2018
Fees,Rule,National Archives and Records Administration,NARA is amending our Fees regulation to shorten the period in which people who request copies of archival records may request a refund. This shorter period is in line with other similar research and archival institutions and is designed to reduce the administrative costs of processing a large number of refund requests that fall outside the permitted bases., 2018-05088,https://www.federalregister.gov/documents/2018/03/14/2018-05088/fees,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05088.pdf,03/14/2018
Satellite Communications,Rule,Federal Communications Commission,"", 2018-05247,https://www.federalregister.gov/documents/2018/03/14/2018-05247/satellite-communications,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05247.pdf,03/14/2018
Fisheries of the Northeastern United States; Summer Flounder Fishery; Quota Transfer,Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS announces that the State of North Carolina is transferring a portion of its 2018 commercial summer flounder quota to the Commonwealth of Massachusetts. This quota adjustment is necessary to comply with the Summer Flounder, Scup, and Black Sea Bass Fishery Management Plan quota transfer provisions. This announcement informs the public of the revised commercial quotas for North Carolina and Massachusetts.", 2018-05169,https://www.federalregister.gov/documents/2018/03/14/2018-05169/fisheries-of-the-northeastern-united-states-summer-flounder-fishery-quota-transfer,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05169.pdf,03/14/2018
Fisheries Off West Coast States; Highly Migratory Fisheries; California Drift Gillnet Fishery; Implementation of a Federal Limited Entry Drift Gillnet Permit,Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS is issuing regulations under the authority of the Magnuson-Stevens Fishery Conservation and Management Act (MSA) to implement a March 2017 recommendation by the Pacific Fishery Management Council (Pacific Council) to amend the Fishery Management Plan for U.S. West Coast Fisheries for Highly Migratory Species (HMS FMP). The rule implements Amendment 5 to the HMS FMP and establishes a Federal limited entry (LE) permit system for the California/Oregon large-mesh drift gillnet (DGN) fishery using standards that are very similar to those used in the existing State of California LE permit program for the DGN fishery. Amendment 5 is intended to streamline management and future decision-making by placing all aspects of DGN fishery management under MSA authority. All current California LE DGN permit holders are eligible to apply for, and receive, a Federal LE DGN permit, and no additional LE DGN permits are created under this rule. This final rule is administrative in nature and is not anticipated to result in increased activity, effort, or capacity in the fishery.", 2018-05186,https://www.federalregister.gov/documents/2018/03/14/2018-05186/fisheries-off-west-coast-states-highly-migratory-fisheries-california-drift-gillnet-fishery,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05186.pdf,03/14/2018
Fisheries of the Exclusive Economic Zone Off Alaska; Pollock in Statistical Area 610 in the Gulf of Alaska,Rule,Commerce Department; National Oceanic and Atmospheric Administration,NMFS is prohibiting directed fishing for pollock in Statistical Area 610 in the Gulf of Alaska (GOA). This action is necessary to prevent exceeding the A season allowance of the 2018 total allowable catch of pollock for Statistical Area 610 in the GOA., 2018-05133,https://www.federalregister.gov/documents/2018/03/14/2018-05133/fisheries-of-the-exclusive-economic-zone-off-alaska-pollock-in-statistical-area-610-in-the-gulf-of,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05133.pdf,03/14/2018
Fisheries of the Exclusive Economic Zone Off Alaska; Pollock in Statistical Area 630 in the Gulf of Alaska,Rule,Commerce Department; National Oceanic and Atmospheric Administration,NMFS is prohibiting directed fishing for pollock in Statistical Area 630 in the Gulf of Alaska (GOA). This action is necessary to prevent exceeding the B season allowance of the 2018 total allowable catch of pollock for Statistical Area 630 in the GOA., 2018-05167,https://www.federalregister.gov/documents/2018/03/14/2018-05167/fisheries-of-the-exclusive-economic-zone-off-alaska-pollock-in-statistical-area-630-in-the-gulf-of,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05167.pdf,03/14/2018
National Organic Program (NOP); Organic Livestock and Poultry Practices,Rule,Agriculture Department; Agricultural Marketing Service,"This final rule withdraws the Organic Livestock and Poultry Practices final rule published in the Federal Register on January 19, 2017, by the U.S. Department of Agriculture's Agricultural Marketing Service. The existing organic livestock and poultry regulations remain effective.", 2018-05029,https://www.federalregister.gov/documents/2018/03/13/2018-05029/national-organic-program-nop-organic-livestock-and-poultry-practices,https://www.gpo.gov/fdsys/pkg/FR-2018-03-13/pdf/2018-05029.pdf,03/13/2018
Requirements for Insurance; National Credit Union Share Insurance Fund Equity Distributions; Correction,Rule,National Credit Union Administration,"On February 23, 2018, the NCUA Board (Board) issued a final rule adopting amendments to its share insurance requirements rule to provide stakeholders with greater transparency regarding the calculation of each eligible financial institution's pro rata share of a declared equity distribution from the National Credit Union Share Insurance Fund (NCUSIF). A clerical error appeared which confuses what CFR unit is being amended. This document corrects that error.", 2018-05056,https://www.federalregister.gov/documents/2018/03/13/2018-05056/requirements-for-insurance-national-credit-union-share-insurance-fund-equity-distributions,https://www.gpo.gov/fdsys/pkg/FR-2018-03-13/pdf/2018-05056.pdf,03/13/2018
"Amendment of Restricted AreasR-2907C, R-2910B, R-2910C, andR-2910E; Pinecastle, FL",Rule,Transportation Department; Federal Aviation Administration,"This action updates the controlling agency information for restricted areas R-2907C, R-2910B, R-2910C, and R-2910E; Pinecastle, FL. This is an administrative change to reflect the current organizations tasked with controlling agency responsibilities for the restricted areas. It does not affect the boundaries, designated altitudes, time of designation or activities conducted within the restricted areas.", 2018-05041,https://www.federalregister.gov/documents/2018/03/13/2018-05041/amendment-of-restricted-areasr-2907c-r-2910b-r-2910c-andr-2910e-pinecastle-fl,https://www.gpo.gov/fdsys/pkg/FR-2018-03-13/pdf/2018-05041.pdf,03/13/2018
Allocation of Mortgage Insurance Premiums; Correction,Rule,Treasury Department; Internal Revenue Service,"This document contains corrections to final regulations (TD 9588) that were published in the Federal Register on Monday, May 7, 2012. The final regulations are related to allocate prepaid qualified mortgage insurance premiums to determine the amount of the prepaid premium that is treated as qualified residence interest each taxable year.", 2018-05011,https://www.federalregister.gov/documents/2018/03/13/2018-05011/allocation-of-mortgage-insurance-premiums-correction,https://www.gpo.gov/fdsys/pkg/FR-2018-03-13/pdf/2018-05011.pdf,03/13/2018
"Drawbridge Operation Regulation; Duwamish Waterway, Seattle, WA",Rule,Homeland Security Department; Coast Guard,"The Coast Guard has issued a temporary deviation from the operating schedule that governs the South Park highway bridge, across the Duwamish Waterway mile 3.8, at Seattle, WA. This deviation will test a change to the drawbridge operation schedule, to determine whether a permanent change to the schedule is appropriate. This deviation will allow the bridge to open during nighttime hours after receiving a 12 hour advance notice.", 2018-04966,https://www.federalregister.gov/documents/2018/03/13/2018-04966/drawbridge-operation-regulation-duwamish-waterway-seattle-wa,https://www.gpo.gov/fdsys/pkg/FR-2018-03-13/pdf/2018-04966.pdf,03/13/2018
"Safety Zone; Tennessee River, Huntsville, AL",Rule,Homeland Security Department; Coast Guard,The Coast Guard is establishing a temporary safety zone for all navigable waters of the Tennessee River from mile marker (MM) 322.0 to MM 325.0. The safety zone is necessary to provide for the safety of life and vessels during cargo transfer operations taking place at Redstone Arsenal. Entry of vessels or persons into this zone is prohibited unless specifically authorized by the Captain of the Port Sector Ohio Valley (COTP) or a designated representative., 2018-04968,https://www.federalregister.gov/documents/2018/03/13/2018-04968/safety-zone-tennessee-river-huntsville-al,https://www.gpo.gov/fdsys/pkg/FR-2018-03-13/pdf/2018-04968.pdf,03/13/2018
Approval and Promulgation of Air Quality Implementation Plans; Virginia; Revisions to the Regulatory Definition of Volatile Organic Compound,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is approving two state implementation plan (SIP) revisions (Revision C16 and Revision I16) formally submitted by the Commonwealth of Virginia (Virginia). The revisions pertain to amendments made to the definition of ``volatile organic compound'' (VOC) in the Virginia Administrative Code to conform with EPA's regulatory definition of VOC. Specifically, these amendments remove the record keeping and reporting requirements for t-butyl acetate (also known as tertiary butyl acetate or TBAC); Chemical Abstracts Service [CAS] number: 540-88-5) and add 1,1,2,2,-Tetrafluoro- 1-(2,2,2-trifluoroethoxy) ethane (also known as HFE-347pcf2; CAS number: 406-78-0) as a compound excluded from the regulatory definition of VOC, which match actions EPA has taken. EPA is approving these revisions to update the definition of VOC in the Virginia SIP in accordance with the requirements of the Clean Air Act (CAA).", 2018-04937,https://www.federalregister.gov/documents/2018/03/13/2018-04937/approval-and-promulgation-of-air-quality-implementation-plans-virginia-revisions-to-the-regulatory,https://www.gpo.gov/fdsys/pkg/FR-2018-03-13/pdf/2018-04937.pdf,03/13/2018
Approval and Promulgation of Air Quality Implementation Plans; Virginia; Removal of Clean Air Interstate Rule (CAIR) Trading Programs,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is approving a state implementation plan (SIP) revision submitted by the Commonwealth of Virginia (Virginia). The revision requests EPA remove from the Virginia SIP regulations from the Virginia Administrative Code that established trading programs under the Clean Air Interstate Rule (CAIR). The EPA- administered trading programs under CAIR were discontinued on December 31, 2014, upon the implementation of the Cross-State Air Pollution Rule (CSAPR), which was promulgated by EPA to replace CAIR. CSAPR established federal trading programs for sources in multiple states, including Virginia, that replace the CAIR state and federal trading programs. The submitted SIP revision requests removal of state regulations that implemented the CAIR annual nitrogen oxides (NO<INF>X</INF>), ozone season NO<INF>X</INF>, and annual sulfur dioxide (SO<INF>2</INF>) trading programs from the Virginia SIP (as CSAPR has replaced CAIR). EPA is approving the SIP revision in accordance with the requirements of the Clean Air Act (CAA).", 2018-04935,https://www.federalregister.gov/documents/2018/03/13/2018-04935/approval-and-promulgation-of-air-quality-implementation-plans-virginia-removal-of-clean-air,https://www.gpo.gov/fdsys/pkg/FR-2018-03-13/pdf/2018-04935.pdf,03/13/2018
"Air Plan Approval; Ohio; Redesignation of the Delta, Ohio Area to Attainment of the 2008 Lead Standard",Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is approving the State of Ohio's request to redesignate the portion of Fulton County, Ohio known as the Delta nonattainment area (Delta area) to attainment of the 2008 National Ambient Air Quality Standards (NAAQS or standard) for lead. EPA is also approving, as meeting Clean Air Act (CAA) requirements, the maintenance plan and related elements of the redesignation, reasonably available control measure (RACM)/reasonably available control technology (RACT) measures and a comprehensive emissions inventory. EPA is taking these actions in accordance with the CAA and EPA's implementation regulations regarding the 2008 lead NAAQS.", 2018-05057,https://www.federalregister.gov/documents/2018/03/13/2018-05057/air-plan-approval-ohio-redesignation-of-the-delta-ohio-area-to-attainment-of-the-2008-lead-standard,https://www.gpo.gov/fdsys/pkg/FR-2018-03-13/pdf/2018-05057.pdf,03/13/2018
Wireless Emergency Alerts; Emergency Alert System; Correction,Rule,Federal Communications Commission,"The Federal Communications Commission (Commission) published a document in the Federal Register of February 28, 2018, concerning revisions to Wireless Emergency Alert (WEA) rules to improve utility of WEA as a life-saving tool. The document contained an incorrect compliance date.", 2018-04969,https://www.federalregister.gov/documents/2018/03/13/2018-04969/wireless-emergency-alerts-emergency-alert-system-correction,https://www.gpo.gov/fdsys/pkg/FR-2018-03-13/pdf/2018-04969.pdf,03/13/2018
Connect America Fund,Rule,Federal Communications Commission,"In this document, the Federal Communications Commission (Commission) announces that the Office of Management and Budget (OMB) has approved, for a period of three years, an information collection associated with the rules for the Connect America Fund Phase II auction (CAF-II auction) contained in the Commission's Connect America Fund Orders, FCC 14-54 and FCC 16-64. This document is consistent with the Connect America Fund Orders, which stated that the Commission would publish a document in the Federal Register announcing the effective date of the new information collection requirements.", 2018-04945,https://www.federalregister.gov/documents/2018/03/13/2018-04945/connect-america-fund,https://www.gpo.gov/fdsys/pkg/FR-2018-03-13/pdf/2018-04945.pdf,03/13/2018
Revise and Streamline VA Acquisition Regulation To Adhere to Federal Acquisition Regulation Principles (VAAR Case 2014-V002); Correction,Rule,Veterans Affairs Department,"On February 21, 2018, the Department of Veterans Affairs (VA) published a final rule prescribing five new Economic Price Adjustment clauses for firm-fixed-price contracts, identifying VA's task-order and delivery-order ombudsman, clarifying the nature and use of consignment agreements, adding policy coverage on bond premium adjustments and insurance under fixed-price contracts, and providing for indemnification of contractors for medical research or development contracts. It contained an erroneous amendatory instruction citing the wrong CFR section. This document corrects that error.", 2018-04985,https://www.federalregister.gov/documents/2018/03/13/2018-04985/revise-and-streamline-va-acquisition-regulation-to-adhere-to-federal-acquisition-regulation,https://www.gpo.gov/fdsys/pkg/FR-2018-03-13/pdf/2018-04985.pdf,03/13/2018
"Atlantic Highly Migratory Species; Commercial Blacktip Sharks, Aggregated Large Coastal Sharks, and Hammerhead Sharks in the Western Gulf of Mexico Sub-Region; Closure",Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS is closing the commercial fishery for blacktip sharks, aggregated large coastal sharks (LCS), and hammerhead shark management groups in the western Gulf of Mexico sub-region. This action is necessary because the commercial landings of sharks in the aggregated LCS management group in the western Gulf of Mexico sub-region for the 2018 fishing season has reached 80 percent of the available commercial quota as of March 8, 2018, and the aggregated LCS and hammerhead shark management groups are quota-linked under the regulations. The blacktip shark fishery in the western Gulf of Mexico sub-region will be closed to help minimize regulatory discards of sharks in the aggregated LCS management group in the western Gulf of Mexico sub-region, since LCS are often caught in conjunction with blacktip sharks in the commercial shark fisheries. This closure will affect anyone commercially fishing for sharks in the western Gulf of Mexico sub-region.", 2018-05058,https://www.federalregister.gov/documents/2018/03/13/2018-05058/atlantic-highly-migratory-species-commercial-blacktip-sharks-aggregated-large-coastal-sharks-and,https://www.gpo.gov/fdsys/pkg/FR-2018-03-13/pdf/2018-05058.pdf,03/13/2018
Fisheries of the Northeastern United States; Framework 2 to the Tilefish Fishery Management Plan,Rule,Commerce Department; National Oceanic and Atmospheric Administration,"This final rule implements the management measures contained in Framework Adjustment 2 to the Tilefish Fishery Management Plan and adjusts the 2018 specifications for this fishery. The Mid-Atlantic Fishery Management Council developed Framework Adjustment 2 to improve and simplify the administration of the golden tilefish fishery. These changes include removing an outdated reporting requirement, proscribing allowed gear for the recreational fishery, modifying the commercial incidental possession limit, requiring commercial golden tilefish be landed with the head and fins attached, and revising how assumed discards are accounted for when setting harvest limits. Based on new regulations implemented by this rule, this action updates previously published specifications for the commercial golden tilefish fishery for 2018 and projected specifications for 2019 and 2020.", 2018-04974,https://www.federalregister.gov/documents/2018/03/13/2018-04974/fisheries-of-the-northeastern-united-states-framework-2-to-the-tilefish-fishery-management-plan,https://www.gpo.gov/fdsys/pkg/FR-2018-03-13/pdf/2018-04974.pdf,03/13/2018
Fisheries of the Exclusive Economic Zone Off Alaska; Sablefish Managed Under the Individual Fishing Quota Program,Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS is opening directed fishing for sablefish with fixed gear managed under the Individual Fishing Quota (IFQ) Program and the Community Development Quota (CDQ) Program. The season will open 1200 hours, Alaska local time (A.l.t.), March 24, 2018, and will close 1200 hours, A.l.t., November 7, 2018. This period is the same as the 2018 commercial halibut fishery opening dates adopted by the International Pacific Halibut Commission. The IFQ and CDQ halibut season is specified by a separate publication in the Federal Register of annual management measures.", 2018-05059,https://www.federalregister.gov/documents/2018/03/13/2018-05059/fisheries-of-the-exclusive-economic-zone-off-alaska-sablefish-managed-under-the-individual-fishing,https://www.gpo.gov/fdsys/pkg/FR-2018-03-13/pdf/2018-05059.pdf,03/13/2018
Mortgage Servicing Rules Under the Truth in Lending Act (Regulation Z),Rule,Consumer Financial Protection Bureau,The Bureau of Consumer Financial Protection (Bureau) is issuing this final rule amending certain Regulation Z mortgage servicing rules issued in 2016 relating to the timing for servicers to transition to providing modified or unmodified periodic statements and coupon books in connection with a consumer's bankruptcy case., 2018-04823,https://www.federalregister.gov/documents/2018/03/12/2018-04823/mortgage-servicing-rules-under-the-truth-in-lending-act-regulation-z,https://www.gpo.gov/fdsys/pkg/FR-2018-03-12/pdf/2018-04823.pdf,03/12/2018
