title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
"Amendment of Class E Airspace; Altoona, PA",Rule,Transportation Department; Federal Aviation Administration,"This action amends amend Class E surface area airspace and Class E airspace extending upward from 700 feet or more above the surface at Altoona-Blair County Airport, Altoona, PA. This action accommodates airspace reconfiguration due to the decommissioning of Altoona VHF omnidirectional range navigation system (VOR) and cancellation of the VOR approaches. Controlled airspace is necessary for the safety and management of instrument flight rules (IFR) operations at this airport.", 2018-13373,https://www.federalregister.gov/documents/2018/06/22/2018-13373/amendment-of-class-e-airspace-altoona-pa,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13373.pdf,06/22/2018
"Modification to Restricted Area R-5601F and Establishment of Restricted Area R-5601J; Fort Sill, OK",Rule,Transportation Department; Federal Aviation Administration,"This action amends the restricted areas at Fort Sill, OK, to subdivide R-5601F into two subareas, R-5601F and R-5601J, make a minor correction to one boundary point in R-5601G, and to update and standardize the using agency information for each restricted area in the Fort Sill restricted area complex. The FAA is taking this action to allow for more efficient use of the airspace during periods when military activities only require the eastern portions of the restricted area complex. The airspace modifications are fully contained within the existing lateral and vertical boundaries of the Fort Sill, OK, restricted airspace. The using agency information update to each of the restricted areas in the Fort Sill complex is editorial only.", 2018-13375,https://www.federalregister.gov/documents/2018/06/22/2018-13375/modification-to-restricted-area-r-5601f-and-establishment-of-restricted-area-r-5601j-fort-sill-ok,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13375.pdf,06/22/2018
"Children's Products, Children's Toys, and Child Care Articles: Determinations Regarding Lead, ASTM F963 Elements, and Phthalates for Engineered Wood Products",Rule,Consumer Product Safety Commission,"The Consumer Product Safety Commission (CPSC) is issuing a final rule determining that certain untreated and unfinished engineered wood products (EWPs), specifically, particleboard, hardwood plywood, and medium-density fiberboard, made from virgin wood or pre-consumer wood waste do not contain lead, the ASTM F963 elements, or specified phthalates that exceed the limits set forth under the CPSC's statutes for children's products, children's toys, and child care articles. Based on these determinations, the specified EWPs would not be required to have third party testing for compliance with the requirements for lead, ASTM F963 elements, or phthalates for children's products, children's toys, and child care articles.", 2018-13392,https://www.federalregister.gov/documents/2018/06/22/2018-13392/childrens-products-childrens-toys-and-child-care-articles-determinations-regarding-lead-astm-f963,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13392.pdf,06/22/2018
Extension of Sunset Date for Attorney Advisor Program,Rule,Social Security Administration,"We are extending for one year our rule authorizing attorney advisors to conduct certain prehearing proceedings and to issue fully favorable decisions. The current rule is scheduled to expire on August 3, 2018. In this final rule, we are extending the sunset date to August 2, 2019. We are making no other substantive changes.", 2018-13359,https://www.federalregister.gov/documents/2018/06/22/2018-13359/extension-of-sunset-date-for-attorney-advisor-program,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13359.pdf,06/22/2018
Medical Devices; Immunology and Microbiology Devices; Classification of the Next Generation Sequencing Based Tumor Profiling Test,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the next generation sequencing based tumor profiling test into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the next generation sequencing based tumor profiling test's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.", 2018-13406,https://www.federalregister.gov/documents/2018/06/22/2018-13406/medical-devices-immunology-and-microbiology-devices-classification-of-the-next-generation-sequencing,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13406.pdf,06/22/2018
Alabama Abandoned Mine Land Reclamation Plan,Rule,Interior Department; Surface Mining Reclamation and Enforcement Office,"We, the Office of Surface Mining Reclamation and Enforcement (OSMRE), are approving an amendment to the Alabama Abandoned Mine Land Reclamation (AMLR) Plan (hereinafter, the Plan) under the Surface Mining Control and Reclamation Act of 1977 (SMCRA or the Act). Alabama proposed updates to their Plan with changes required by the 2006 Amendments to SMCRA.", 2018-13434,https://www.federalregister.gov/documents/2018/06/22/2018-13434/alabama-abandoned-mine-land-reclamation-plan,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13434.pdf,06/22/2018
Disposition of Property,Rule,Defense Department; Navy Department,"This final rule removes Department of the Navy regulations governing disposition of property, including surplus real property, warships, other surface vessels, personal property, and strategic materials. The disposal of surplus property is governed by standing authorities found within the U.S. Code. Further, disposal of surplus property is also governed by Department of Defense regulations entitled ``Defense Material Disposition.'' Therefore, this rule can be removed from the CFR.", 2018-13409,https://www.federalregister.gov/documents/2018/06/22/2018-13409/disposition-of-property,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13409.pdf,06/22/2018
"Drawbridge Operation Regulation; Cape Fear River, North Carolina, Wilmington, NC",Rule,Homeland Security Department; Coast Guard,"The Coast Guard has issued a temporary deviation from the operating schedule that governs the U.S. Route 76 (Cape Fear Memorial) Bridge across the Cape Fear River, mile 26.8, in Wilmington, NC. The deviation is necessary to facilitate routine maintenance. This deviation allows the bridge to remain in the closed-to-navigation position.", 2018-13386,https://www.federalregister.gov/documents/2018/06/22/2018-13386/drawbridge-operation-regulation-cape-fear-river-north-carolina-wilmington-nc,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13386.pdf,06/22/2018
"Recurring Safety Zone; Monongahela Area Chamber of Congress/Monongahela 4th of July Celebration, Monongahela, PA",Rule,Homeland Security Department; Coast Guard,"The Coast Guard will enforce the safety zone for the Monongahela Area Chamber of Congress/Monongahela 4th of July Celebration, to provide for the safety of persons, vessels, and the marine environment on the Monongahela River during this event. Our regulation for marine events within the Eighth Coast Guard District identifies the regulated area for this event in Monongahela, PA. During the enforcement periods, entry into this zone is prohibited unless authorized by the Captain of the Port Marine Safety Unit Pittsburgh or a designated representative.", 2018-13394,https://www.federalregister.gov/documents/2018/06/22/2018-13394/recurring-safety-zone-monongahela-area-chamber-of-congressmonongahela-4th-of-july-celebration,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13394.pdf,06/22/2018
"Recurring Safety Zone; Wellsburg 4th of July Committee/Wellsburg 4th of July Freedom Celebration, Wellsburg, WV",Rule,Homeland Security Department; Coast Guard,"The Coast Guard will enforce the safety zone for the Wellsburg 4th of July Committee/Wellsburg 4th of July Freedom Celebration, to provide for the safety of persons, vessels, and the marine environment on the navigable waters of Ohio River during this event. Our regulation for marine events within the Eighth Coast Guard District identifies the regulated area for this event in Wellsburg, WV. During the enforcement periods, entry into this zone is prohibited unless authorized by the Captain of the Port Marine Safety Unit Pittsburgh or a designated representative.", 2018-13395,https://www.federalregister.gov/documents/2018/06/22/2018-13395/recurring-safety-zone-wellsburg-4th-of-july-committeewellsburg-4th-of-july-freedom-celebration,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13395.pdf,06/22/2018
"Safety Zone; Lavaca Bay, Point Comfort, TX",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing a temporary safety zone for certain navigable waters of Lavaca Bay, Point Comfort, TX. This action is necessary to provide for the safety of life on these navigable waters near Point Comfort Bayfront Park during a fireworks display. Entry of vessels or persons into this zone is prohibited unless authorized by the Captain of the Port Sector Corpus Christi or a designated representative.", 2018-13428,https://www.federalregister.gov/documents/2018/06/22/2018-13428/safety-zone-lavaca-bay-point-comfort-tx,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13428.pdf,06/22/2018
"Recurring Safety Zone; EQT 4th of July Celebration, Pittsburgh, PA",Rule,Homeland Security Department; Coast Guard,"The Coast Guard will enforce the safety zone for the EQT 4th of July Celebration to provide for the safety of persons, vessels, and the marine environment on the navigable waters of the Ohio, Allegheny, and Monongahela Rivers during this event. Our regulation for marine events within the Eighth Coast Guard District identifies the regulated area for this event in Pittsburgh, PA. During the enforcement periods, entry into this zone is prohibited unless authorized by the Captain of the Port Marine Safety Unit Pittsburgh or a designated representative.", 2018-13393,https://www.federalregister.gov/documents/2018/06/22/2018-13393/recurring-safety-zone-eqt-4th-of-july-celebration-pittsburgh-pa,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13393.pdf,06/22/2018
"Safety Zone: San Francisco Giants Fireworks Display, San Francisco Bay, San Francisco, CA",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing a temporary moving safety zone in the navigable waters of the San Francisco Bay near AT&T Park in support of the San Francisco Giants Fireworks Display on June 22, 2018. This safety zone is established to ensure the safety of participants and spectators from the dangers associated with pyrotechnics. Unauthorized persons or vessels are prohibited from entering into, transiting through, or remaining in the safety zone without permission of the Captain of the Port or their designated representative.", 2018-13421,https://www.federalregister.gov/documents/2018/06/22/2018-13421/safety-zone-san-francisco-giants-fireworks-display-san-francisco-bay-san-francisco-ca,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13421.pdf,06/22/2018
"Regulated Navigation Area and Safety Zone, Harlem River and Hudson River, Manhattan, NY",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing a temporary regulated navigation area and safety zone for waters of the Harlem and Hudson Rivers in the vicinity of the Amtrak Spuyten Duyvil Railroad Bridge at mile 7.9 over the Harlem River. The regulated navigation area and safety zone are needed to protect personnel, vessels, and the marine environment from potential hazards created by the removal and reinstallation of the swing span portion of the Spuyten Duyvil Railroad Bridge. During heavy lift operations this regulated navigation area will establish speed restrictions on vessels transiting the Hudson River to eliminate vessel wake. During heavy lift operations entry of vessel or persons into this safety zone is prohibited unless specifically authorized by the First District Commander or a designated representative.", 2018-13441,https://www.federalregister.gov/documents/2018/06/22/2018-13441/regulated-navigation-area-and-safety-zone-harlem-river-and-hudson-river-manhattan-ny,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13441.pdf,06/22/2018
"Safety Zone; Unexploded Ordnance Detonation, Gulf of Mexico,Pensacola, FL",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing a temporary safety zone for certain navigable waters of the Gulf of Mexico near Fort Pickens in Pensacola, FL. This temporary safety zone is necessary to protect persons, vessels, and the marine environment from potential hazards associated with the detonation of unexploded ordnance. Entry into this zone is prohibited to all vessels and persons unless authorized by the Captain of the Port Sector Mobile or a designated representative.", 2018-13433,https://www.federalregister.gov/documents/2018/06/22/2018-13433/safety-zone-unexploded-ordnance-detonation-gulf-of-mexicopensacola-fl,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13433.pdf,06/22/2018
Pesticides; Agricultural Worker Protection Standard; Notification of Availability,Rule,Environmental Protection Agency,"EPA is announcing the availability of training materials covering the expanded training content required by the Federal Insecticide, Fungicide and Rodenticide Act Worker Protection Standard (WPS) for both agricultural workers and pesticide handlers. The publication of this notification of availability triggers the WPS requirement that training programs must include all of the topics specified in the 2015 revisions to the WPS.", 2018-13353,https://www.federalregister.gov/documents/2018/06/22/2018-13353/pesticides-agricultural-worker-protection-standard-notification-of-availability,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13353.pdf,06/22/2018
"Oxirane, 2-methyl-, polymer with oxirane, mono[2-[2-(2-methoxymethylethoxy)methylethoxy]methylether] ether; Tolerance Exemption",Rule,Environmental Protection Agency,"This regulation establishes an exemption from the requirement of a tolerance for residues of oxirane, 2-methyl-, polymer with oxirane, mono[2-[2-(2-methoxymethylethoxy)methylethoxy]methylether] ether, number average molecular weight 1900 daltons; when used as an inert ingredient in a pesticide chemical formulation. SciReg, Inc. on behalf of Solvay USA Inc., submitted a petition to EPA under the Federal Food, Drug, and Cosmetic Act (FFDCA), requesting an exemption from the requirement of a tolerance. This regulation eliminates the need to establish a maximum permissible level for residues of oxirane, 2-methyl-, polymer with oxirane, mono[2-[2-(2- methoxymethylethoxy)methylethoxy]methylether] ether on food or feed commodities.", 2018-13457,https://www.federalregister.gov/documents/2018/06/22/2018-13457/oxirane-2-methyl--polymer-with-oxirane-mono2-2-2-methoxymethylethoxymethylethoxymethylether-ether,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13457.pdf,06/22/2018
Tolfenpyrad; Pesticide Tolerances,Rule,Environmental Protection Agency,"This regulation establishes tolerances for residues of tolfenpyrad in or on multiple commodities which are identified and discussed later in this document. Nichino America, Inc. requested these tolerances under the Federal Food, Drug, and Cosmetic Act (FFDCA).", 2018-13456,https://www.federalregister.gov/documents/2018/06/22/2018-13456/tolfenpyrad-pesticide-tolerances,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13456.pdf,06/22/2018
Acetochlor; Pesticide Tolerances,Rule,Environmental Protection Agency,"This regulation establishes tolerances for residues of acetochlor in or on alfalfa and related animal commodities which are identified and discussed later in this document. Monsanto Company requested these tolerances under the Federal Food, Drug, and Cosmetic Act (FFDCA).", 2018-13459,https://www.federalregister.gov/documents/2018/06/22/2018-13459/acetochlor-pesticide-tolerances,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13459.pdf,06/22/2018
Thiencarbazone-methyl; Pesticide Tolerance,Rule,Environmental Protection Agency,"This regulation establishes a tolerance for residues of thiencarbazone-methyl in or on wheat forage. Bayer CropScience requested this tolerance under the Federal Food, Drug, and Cosmetic Act (FFDCA).", 2018-13453,https://www.federalregister.gov/documents/2018/06/22/2018-13453/thiencarbazone-methyl-pesticide-tolerance,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13453.pdf,06/22/2018
Benzovindiflupyr; Pesticide Tolerances,Rule,Environmental Protection Agency,"In response to a petition filed by Syngenta Crop Protection, LLC under the Federal Food, Drug, and Cosmetic Act (FFDCA), this regulation establishes tolerances for residues of benzovindiflupyr in or on bluegrass, forage at 0.15 parts per million (ppm), bluegrass, hay at 7.0 ppm, bluegrass, straw at 6.0 ppm, bromegrass, forage at 0.15 ppm, bromegrass, hay at 7.0 ppm, bromegrass, straw at 6.0 ppm, fescue, forage at 0.15 ppm, fescue, hay at 7.0 ppm, fescue, straw at 6.0 ppm, orchardgrass, forage at 0.15 ppm, orchardgrass, hay at 7.0 ppm, orchardgrass, straw at 6.0 ppm, and ryegrass, forage at 0.15 ppm, ryegrass, hay at 7.0 ppm, and ryegrass, straw at 6.0 ppm.", 2018-13454,https://www.federalregister.gov/documents/2018/06/22/2018-13454/benzovindiflupyr-pesticide-tolerances,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13454.pdf,06/22/2018
NASA Federal Acquisition Regulation Supplement: Removal of Definitions (NFS Case 2018-N017),Rule,National Aeronautics and Space Administration,NASA is issuing a final rule to amend the NASA Federal Acquisition Regulation (FAR) Supplement (NFS) to remove definitions which affect only the internal Agency administrative procedures and have no cost or administrative impact on contractors or prospective contractors., 2018-13475,https://www.federalregister.gov/documents/2018/06/22/2018-13475/nasa-federal-acquisition-regulation-supplement-removal-of-definitions-nfs-case-2018-n017,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13475.pdf,06/22/2018
NASA Federal Acquisition Regulation Supplement: Removal of Reference to the Supplemental Rights in Data Special Works Policy and Associated Clause (NFS Case 2018-N016),Rule,National Aeronautics and Space Administration,NASA is issuing a final rule to amend the NASA Federal Acquisition Regulation (FAR) Supplement (NFS) to remove reference to the supplemental rights in data special works policy and associated clause., 2018-13464,https://www.federalregister.gov/documents/2018/06/22/2018-13464/nasa-federal-acquisition-regulation-supplement-removal-of-reference-to-the-supplemental-rights-in,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13464.pdf,06/22/2018
NASA Federal Acquisition Regulation Supplement: Removal of Reference to the Shared Savings Policy and Associated Clause (NFS Case 2018-N008),Rule,National Aeronautics and Space Administration,NASA is issuing a final rule to amend the NASA Federal Acquisition Regulation (FAR) Supplement (NFS) to remove reference to the Shared Savings policy and associated clause., 2018-13463,https://www.federalregister.gov/documents/2018/06/22/2018-13463/nasa-federal-acquisition-regulation-supplement-removal-of-reference-to-the-shared-savings-policy-and,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13463.pdf,06/22/2018
"Fisheries of the Caribbean, Gulf of Mexico, and South Atlantic; Reef Fish Fishery of the Gulf of Mexico; Mutton Snapper and Gag Management Measures",Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS issues regulations to implement management measures described in a framework action to the Fishery Management Plan for the Reef Fish Resources of the Gulf of Mexico (FMP), as prepared by the Gulf of Mexico (Gulf) Fishery Management Council (Council). This final rule revises the mutton snapper commercial and recreational minimum size limits, the recreational bag limit, and the stock annual catch limit (ACL). In addition, this final rule revises the gag commercial minimum size limit. The purposes of this final rule are to reduce harvest of mutton snapper to prevent overfishing while also achieving optimum yield (OY), and streamline management measures to help increase compliance with the fishing regulations for mutton snapper and gag in the exclusive economic zone (EEZ) of the Gulf off Florida.", 2018-13401,https://www.federalregister.gov/documents/2018/06/22/2018-13401/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13401.pdf,06/22/2018
"Fisheries of the Caribbean, Gulf of Mexico, and South Atlantic; Spiny Lobster Fishery of the Gulf of Mexico and South Atlantic Regions; Regulatory Amendment 4",Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS implements management measures described in Regulatory Amendment 4 to the Fishery Management Plan for Spiny Lobster in the Gulf of Mexico (Gulf) and South Atlantic (FMP), as prepared and submitted by the Gulf and South Atlantic Fishery Management Councils (Councils). This final rule increases the annual catch limit (ACL) for spiny lobster based on updated landings information and revised scientific recommendations. This final rule also prohibits the use of traps for recreational harvest of spiny lobster in the South Atlantic exclusive economic zone (EEZ) off Georgia, South Carolina, and North Carolina. The purposes of this final rule are to ensure catch levels for spiny lobster are based on the best scientific information available, to prevent overfishing, and to minimize potential negative effects of traps on habitat and protected species interactions in the South Atlantic EEZ.", 2018-13400,https://www.federalregister.gov/documents/2018/06/22/2018-13400/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-spiny-lobster-fishery-of-the-gulf-of,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-13400.pdf,06/22/2018
Optional Internet Availability of Investment Company Shareholder Reports,Rule,Securities and Exchange Commission,"The Securities and Exchange Commission is adopting new rule 30e-3 under the Investment Company Act of 1940. Subject to conditions, new rule 30e-3 will provide certain registered investment companies with an optional method to satisfy their obligations to transmit shareholder reports by making such reports and other materials accessible at a website address specified in a notice to investors. We are also adopting amendments to rule 498 under the Securities Act of 1933 and our fund registration forms to require that during a certain transition period funds that choose to implement the new delivery method for shareholder reports provide prominent disclosures in prospectuses and certain other shareholder documents that will notify investors of the upcoming change in transmission format for a period of two years. New rule 30e-3 and the amendments to rule 498 and our registration forms address the fact that some investors may wish to receive shareholder reports in paper. As such, the new rule incorporates a set of protections so that investors who prefer to receive reports in paper will continue to receive them in that format. These protections include, among others, a minimum length phase-in period that ends no earlier than December 31, 2020 and notice requirements that must be implemented and followed beginning January 1, 2019, or the date shares are first publicly offered, if a registered investment company would want to use new rule 30e-3 as of January 1, 2021. The rule requires that a paper notice be sent to an investor each time a current shareholder report is accessible online. The notice must include instructions for how an investor can elect--at any time--to receive all future reports in paper, or request to receive particular reports in paper on an ad hoc basis. We are also adopting related amendments to certain other rules and forms. This optional method is intended to modernize the manner in which periodic information is made available to investors, which we believe will improve investors' experience while reducing expenses associated with printing and mailing shareholder reports that are borne by investment companies and ultimately their investors.", 2018-12423,https://www.federalregister.gov/documents/2018/06/22/2018-12423/optional-internet-availability-of-investment-company-shareholder-reports,https://www.gpo.gov/fdsys/pkg/FR-2018-06-22/pdf/2018-12423.pdf,06/22/2018
Airworthiness Directives; Honeywell International Inc. Turboprop and Turboshaft Engines,Rule,Transportation Department; Federal Aviation Administration,"We are adopting a new airworthiness directive (AD) for certain Honeywell International Inc. (Honeywell) TPE331 turboprop and TSE331 turboshaft engines. This AD was prompted by recent reports of failures of the direct drive fuel control gears and bearings in the hydraulic torque sensor gear assembly, part number (P/N) 3101726-3. This AD requires initial and repetitive engine oil filter sampling and analysis of the affected engines and inspections of certain hydraulic torque sensor gear assemblies. We are issuing this AD to address the unsafe condition on these products.", 2018-13266,https://www.federalregister.gov/documents/2018/06/21/2018-13266/airworthiness-directives-honeywell-international-inc-turboprop-and-turboshaft-engines,https://www.gpo.gov/fdsys/pkg/FR-2018-06-21/pdf/2018-13266.pdf,06/21/2018
Safety Zones; Marine Events Held in the Captain of the Port Long Island Sound Zone,Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing nine temporary safety zones for fireworks displays within the Captain of the Port (COTP) Long Island Sound (LIS) Zone. This temporary final rule is necessary to provide for the safety of life on navigable waters during these events. Entry into, transit through, mooring or anchoring within these limited access areas is prohibited unless authorized by the COTP LIS.", 2018-13344,https://www.federalregister.gov/documents/2018/06/21/2018-13344/safety-zones-marine-events-held-in-the-captain-of-the-port-long-island-sound-zone,https://www.gpo.gov/fdsys/pkg/FR-2018-06-21/pdf/2018-13344.pdf,06/21/2018
"Safety Zone; Chicago Harbor, Navy Pier Southeast, Chicago, IL",Rule,Homeland Security Department; Coast Guard,"The Coast Guard will enforce the Navy Pier Southeast Safety Zone within the Chicago Harbor for multiple firework events during June and September 2018. This action is necessary and intended to ensure the safety of life and property on navigable waters prior to, during, and immediately after firework displays. During the enforcement periods listed below, entry into, transiting, or anchoring within the safety zone is prohibited unless authorized by the Captain of the Port Lake Michigan or a designated representative.", 2018-13339,https://www.federalregister.gov/documents/2018/06/21/2018-13339/safety-zone-chicago-harbor-navy-pier-southeast-chicago-il,https://www.gpo.gov/fdsys/pkg/FR-2018-06-21/pdf/2018-13339.pdf,06/21/2018
Safety Zone; Southern California Annual Fireworks for the San Diego Captain of the Port Zone,Rule,Homeland Security Department; Coast Guard,"The Coast Guard will enforce a safety zone for the Sea World Fireworks on the waters of Mission Bay, CA, on September 1 through 2, 2018. This safety zone is necessary to provide for the safety of the participants, spectators, official vessels of the events, and general users of the waterway. Our regulation for the Southern California annual fireworks for the San Diego Captain of the Port Zone identifies the regulated area for the events. During the enforcement period, no spectators shall anchor, block, loiter in, or impede the transit of official patrol vessels in the regulated area without the approval of the Captain of the Port, or his designated representative.", 2018-13343,https://www.federalregister.gov/documents/2018/06/21/2018-13343/safety-zone-southern-california-annual-fireworks-for-the-san-diego-captain-of-the-port-zone,https://www.gpo.gov/fdsys/pkg/FR-2018-06-21/pdf/2018-13343.pdf,06/21/2018
"Safety Zone; Milwaukee Harbor, Milwaukee, WI",Rule,Homeland Security Department; Coast Guard,"The Coast Guard will enforce the safety zone on the Milwaukee Harbor, Milwaukee, WI for annual fireworks displays in the Captain of the Port Lake Michigan zone at specified times from June 27, 2018 through September 8, 2018. This action is necessary and intended to ensure safety of life on navigable waterways before, during and after this event. During the enforcement period, entry into, transiting, or anchoring within the safety zone is prohibited unless authorized by the Captain of the Port Lake Michigan or a designated representative.", 2018-13338,https://www.federalregister.gov/documents/2018/06/21/2018-13338/safety-zone-milwaukee-harbor-milwaukee-wi,https://www.gpo.gov/fdsys/pkg/FR-2018-06-21/pdf/2018-13338.pdf,06/21/2018
Safety Zone; Annual Events Requiring Safety Zones in the Captain of the Port Lake Michigan Zone-Holiday Celebration Fireworks,Rule,Homeland Security Department; Coast Guard,"The Coast Guard will enforce the safety zone on the Kewaunee River in Kewaunee, WI for the Holiday Celebration Fireworks on July 3, 2018. This action is necessary and intended to ensure safety of life on navigable waters immediately prior to, during, and after the fireworks display. During the enforcement period, entry into, transiting, or anchoring within the safety zone is prohibited unless authorized by the Captain of the Port Lake Michigan or a designated representative.", 2018-13341,https://www.federalregister.gov/documents/2018/06/21/2018-13341/safety-zone-annual-events-requiring-safety-zones-in-the-captain-of-the-port-lake-michigan,https://www.gpo.gov/fdsys/pkg/FR-2018-06-21/pdf/2018-13341.pdf,06/21/2018
Acquisition Regulation: Removal of EPA Mentor Protégé Program,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA or Agency) is taking direct final action to amend the EPA Acquisition Regulation (EPAAR) by removing Mentor-prot[eacute]g[eacute] clause requirement and the corresponding provision and clause, ``Mentor Prot[eacute]g[eacute] Program'' and ``Procedures for Participation in the EPA Mentor Prot[eacute]g[eacute] Program''.", 2018-13349,https://www.federalregister.gov/documents/2018/06/21/2018-13349/acquisition-regulation-removal-of-epa-mentor-protg-program,https://www.gpo.gov/fdsys/pkg/FR-2018-06-21/pdf/2018-13349.pdf,06/21/2018
Extension of Compliance Dates for Medical Examiner's Certification Integration,Rule,Transportation Department; Federal Motor Carrier Safety Administration,"FMCSA amends its regulations to delay the compliance date from June 22, 2018, to June 22, 2021, for several provisions of its April 23, 2015 Medical Examiner's Certification Integration final rule. This action is being taken to provide FMCSA additional time to complete certain information technology (IT) system development tasks for its National Registry of Certified Medical Examiners (National Registry) and provide the State Driver's Licensing Agencies (SDLAs) sufficient time to make the necessary IT programming changes after upgrades to the National Registry.", 2018-13314,https://www.federalregister.gov/documents/2018/06/21/2018-13314/extension-of-compliance-dates-for-medical-examiners-certification-integration,https://www.gpo.gov/fdsys/pkg/FR-2018-06-21/pdf/2018-13314.pdf,06/21/2018
Fisheries Off West Coast States; Coastal Pelagic Species Fisheries; Biennial Specifications,Rule,Commerce Department; National Oceanic and Atmospheric Administration,"This final rule implements annual harvest specifications and management measures to establish allowable catch levels for Pacific mackerel for the fishing years 2017-2018 and 2018-2019. The harvest guideline (HG) and annual catch target (ACT) for the 2017-2018 fishing year are 26,293 metric tons (mt) and 25,293 mt, respectively. The HG and ACT for the 2018-2019 fishing year are 23,840 mt and 22,840 mt, respectively. The ACT serves as the primary directed commercial harvest quotas. If the fishery attains the ACT in either fishing year, the directed fishery will close, reserving the difference between the HG and ACT as a 1,000 mt set-aside for incidental landings in other fisheries. If the HG is reached, all retention would be prohibited through the end of the fishing year. This rule is intended to conserve and manage the Pacific mackerel stock off the U.S. West Coast.", 2018-13337,https://www.federalregister.gov/documents/2018/06/21/2018-13337/fisheries-off-west-coast-states-coastal-pelagic-species-fisheries-biennial-specifications,https://www.gpo.gov/fdsys/pkg/FR-2018-06-21/pdf/2018-13337.pdf,06/21/2018
