title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
"Drawbridge Operation Regulation; China Basin, Mission Creek, San Francisco, CA",Proposed Rule,Homeland Security Department; Coast Guard,"The Coast Guard proposes to temporarily modify the operating schedule that governs the 3rd Street Bridge, across China Basin, Mission Creek, mile 0.0, at San Francisco, California. This action is necessary to allow the bridge owner, the City of San Francisco, to keep the drawspan in the closed-to-navigation position in order to conduct critical mechanical and structural rehabilitation over an estimated 18 month period, scheduled to commence in February 2018. The temporary change to the regulations is expected to meet the reasonable needs of navigation on the waterway. We invite your comments on this proposed rulemaking.", 2017-24593,https://www.federalregister.gov/documents/2017/11/14/2017-24593/drawbridge-operation-regulation-china-basin-mission-creek-san-francisco-ca,https://www.gpo.gov/fdsys/pkg/FR-2017-11-14/pdf/2017-24593.pdf,11/14/2017
"Safety Zone; Delaware River; Marcus Hook, NJ",Proposed Rule,Homeland Security Department; Coast Guard,"The Coast Guard proposes to establish a temporary safety zone on the waters of the Delaware River between Marcus Hook Range and Tinicum Range. The safety zone will temporarily restrict vessel traffic from transiting or anchoring in portions of the Delaware River while rock blasting, dredging, and rock removal operations are being conducted to facilitate the Main Channel Deepening project for the Delaware River. The safety zone is needed to protect personnel, vessels, and the marine environment from hazards created by rock blasting, dredging, and rock removal operations. Entry of vessels or persons into this zone is prohibited unless specifically authorized by the Captain of the Port (COTP) or his designated representatives. We invite your comments on this proposed rulemaking.", 2017-24554,https://www.federalregister.gov/documents/2017/11/14/2017-24554/safety-zone-delaware-river-marcus-hook-nj,https://www.gpo.gov/fdsys/pkg/FR-2017-11-14/pdf/2017-24554.pdf,11/14/2017
Air Plan Approval; Rhode Island; Enhanced Motor Vehicle Inspection and Maintenance Program,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve State Implementation Plan (SIP) revisions submitted by the State of Rhode Island. These revisions include regulations to update the enhanced motor vehicle inspection and maintenance (I/M) program in Rhode Island. The revised program includes a test and repair network consisting of on-board diagnostic (OBD2) testing for model year 1996 and newer vehicles and tailpipe exhaust test, using a dynamometer, for model year 1995 and older vehicles. The intended effect of this action is to propose approval of the revised program into the Rhode Island SIP. This action is being taken in accordance with the Clean Air Act.", 2017-24542,https://www.federalregister.gov/documents/2017/11/14/2017-24542/air-plan-approval-rhode-island-enhanced-motor-vehicle-inspection-and-maintenance-program,https://www.gpo.gov/fdsys/pkg/FR-2017-11-14/pdf/2017-24542.pdf,11/14/2017
Air Plan Approval; NH; Approval of Recordkeeping and Reporting Requirements and Single Source Order,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve State Implementation Plan (SIP) revisions submitted by the State of New Hampshire. The revisions establish recordkeeping and reporting obligations for sources of air pollution. Additionally, we are proposing approval of an order limiting emissions of volatile organic compounds from a facility in the state. This action is being taken in accordance with the Clean Air Act.", 2017-24538,https://www.federalregister.gov/documents/2017/11/14/2017-24538/air-plan-approval-nh-approval-of-recordkeeping-and-reporting-requirements-and-single-source-order,https://www.gpo.gov/fdsys/pkg/FR-2017-11-14/pdf/2017-24538.pdf,11/14/2017
"Air Plan Approval; OR, Oakridge; PM2.5",Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to make a finding of attainment by the attainment date and a clean data determination (CDD) for the Oakridge-Westfir (Oakridge), Oregon fine particulate matter nonattainment area (Oakridge NAA). The finding is based upon quality-assured, quality-controlled, and certified ambient air monitoring data showing the area has monitored attainment of the 2006 24-hour fine particulate matter (PM<INF>2.5</INF>) National Ambient Air Quality Standards (NAAQS) based on 2014-2016 data available in the EPA's Air Quality System (AQS) database. If finalized, this determination will not constitute a redesignation to attainment. The EPA also proposes to approve revisions to Oregon's State Implementation Plan (SIP) consisting of the updated Oakridge-Westfir PM<INF>2.5</INF> Attainment Plan (Oakridge Update) submitted by the Oregon Department of Environmental Quality (ODEQ) on January 20, 2017. The purpose of the Oakridge Update, developed by Lane Regional Air Protection Agency (LRAPA) in coordination with the ODEQ, is to provide an attainment demonstration of the 2006 24-hour PM<INF>2.5</INF> NAAQS and correct deficiencies in the 2012 Oakridge Attainment Plan.", 2017-24539,https://www.federalregister.gov/documents/2017/11/14/2017-24539/air-plan-approval-or-oakridge-pm25,https://www.gpo.gov/fdsys/pkg/FR-2017-11-14/pdf/2017-24539.pdf,11/14/2017
International Fisheries; Pacific Tuna Fisheries; Fishing Restrictions for Tropical Tuna in the Eastern Pacific Ocean for 2018 to 2020,Proposed Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS proposes regulations under the Tuna Conventions Act to implement provisions included in Resolution C-17-02 (Conservation Measures for Tropical Tunas in the Eastern Pacific Ocean During 2018- 2020), which was adopted at the 92nd Meeting of the Inter-American Tropical Tuna Commission (IATTC or Commission) in July 2017. This proposed rule would implement the C-17-02 management measures for tropical tuna (i.e., bigeye tuna (Thunnus obesus), yellowfin tuna (Thunnus albacares), and skipjack tuna (Katsuwonus pelamis)) for 2018 to 2020 in the eastern Pacific Ocean (EPO). The proposed rule would impose on purse seine vessels of class sizes 4-6 (carrying capacity greater than 182 metric tons (mt)) fishing for tropical tuna in the EPO: A 72-day closure, a 31-day area closure, and a requirement that-- with some exceptions--all tropical tuna be retained and landed. In addition, this proposed rule would revise the restrictions for force majeure, establish a bigeye tuna catch limit of 750 mt for U.S. longline vessels greater than 24 meters (m) in overall length, and regulate the use of fish aggregating devices (FADs). This proposed rule is necessary for the conservation of tropical tuna stocks in the EPO and for the United States to satisfy its obligations as a member of the IATTC.", 2017-24606,https://www.federalregister.gov/documents/2017/11/14/2017-24606/international-fisheries-pacific-tuna-fisheries-fishing-restrictions-for-tropical-tuna-in-the-eastern,https://www.gpo.gov/fdsys/pkg/FR-2017-11-14/pdf/2017-24606.pdf,11/14/2017
Matching Funds Requirements for Agricultural Research and Extension Capacity Funds at 1890 Land-Grant Institutions and 1862 Land-Grant Institutions in Insular Areas,Proposed Rule,Agriculture Department; National Institute of Food and Agriculture,"The National Institute of Food and Agriculture (NIFA) withdraws the Notice of Proposed Rulemaking (RIN 0524-AA25) published on April 29, 2003. In addition, NIFA proposes to revise its regulations for the purpose of implementing the statutory amendments applicable to the matching requirements for Federal agricultural research and extension capacity (formula) funds for 1890 land-grant institutions (LGUs), including Central State University, Tuskegee University, and West Virginia State University, and 1862 land-grant institutions in insular areas, and to remove the term ``qualifying educational activities.'' These matching requirements were amended by the Farm Security and Rural Investment Act; the Food, Conservation, and Energy Act of 2008; and the Agricultural Act of 2014.", 2017-24327,https://www.federalregister.gov/documents/2017/11/13/2017-24327/matching-funds-requirements-for-agricultural-research-and-extension-capacity-funds-at-1890,https://www.gpo.gov/fdsys/pkg/FR-2017-11-13/pdf/2017-24327.pdf,11/13/2017
Fees,Proposed Rule,National Indian Gaming Commission,"The National Indian Gaming Commission proposes to amend its fee regulations. The proposed rule would require the Commission to adopt annual fee rates no later than November 1 of each year. In addition, the proposed rule defines the fiscal year of the gaming operation that will be used for calculating the fee payments. Finally, the proposed rule includes additional revisions intended to clarify the fee calculation and submission process for gaming operations.", 2017-24363,https://www.federalregister.gov/documents/2017/11/13/2017-24363/fees,https://www.gpo.gov/fdsys/pkg/FR-2017-11-13/pdf/2017-24363.pdf,11/13/2017
Group Registration of Unpublished Works: Extension of Comment Period,Proposed Rule,"Library of Congress; Copyright Office, Library of Congress","The U.S. Copyright Office is extending the deadlines for the submission of written comments in response to its October 12, 2017 notice of proposed rulemaking, regarding the creation of a new group registration option for unpublished works to replace the existing ``unpublished collections'' registration option. In this document, the Office also clarifies that the new group registration option is not intended for group registration of unpublished photographs; that is the subject of a separate proposed rulemaking, which would permit submission of up to 750 photographs on one application.", 2017-24511,https://www.federalregister.gov/documents/2017/11/13/2017-24511/group-registration-of-unpublished-works-extension-of-comment-period,https://www.gpo.gov/fdsys/pkg/FR-2017-11-13/pdf/2017-24511.pdf,11/13/2017
"Approval and Promulgation of Air Quality Implementation Plans; Maryland; Reasonably Available Control Technology for Cement Kilns, Revisions to Portland Cement Manufacturing Plant and Natural Gas Compression Station Regulations, and Removal of Nitrogen Oxides Reduction and Trading Program Replaced by Other Programs and Regulations",Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve a state implementation plan (SIP) revision submitted by the State of Maryland. This revision pertains to reasonably available control technology (RACT) for cement kilns, revisions to and recodification of certain provisions for Portland cement manufacturing plants (cement plants) and internal combustion (IC) engines at natural gas compression stations, and removal of the obsolete Nitrogen Oxides (NO<INF>X</INF>) Reduction and Trading Program that has been replaced by other trading programs or addressed in other regulations. This action is being taken under the Clean Air Act (CAA).", 2017-24536,https://www.federalregister.gov/documents/2017/11/13/2017-24536/approval-and-promulgation-of-air-quality-implementation-plans-maryland-reasonably-available-control,https://www.gpo.gov/fdsys/pkg/FR-2017-11-13/pdf/2017-24536.pdf,11/13/2017
Endangered and Threatened Wildlife and Plants; Threatened Species Status for Chorizanthe parryi var. fernandina (San Fernando Valley Spineflower),Proposed Rule,Interior Department; Fish and Wildlife Service,"We, the U.S. Fish and Wildlife Service (Service), announce that a Candidate Conservation Agreement (CCA) has been prepared for Chorizanthe parryi var. fernandina (San Fernando Valley spineflower). The CCA was developed as a collaborative effort between the Newhall Land and Farming Company (Newhall Land), a California limited partnership, and the Service to implement conservation measures for the species. With the release of the CCA, we are reopening for an additional 30 days the comment period on the proposed rule to list C. parryi var. fernandina as a threatened species. We will submit a final listing determination to the Federal Register on or before March 15, 2018.", 2017-24474,https://www.federalregister.gov/documents/2017/11/13/2017-24474/endangered-and-threatened-wildlife-and-plants-threatened-species-status-for-chorizanthe-parryi-var,https://www.gpo.gov/fdsys/pkg/FR-2017-11-13/pdf/2017-24474.pdf,11/13/2017
Airworthiness Directives; The Boeing Company Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We are revising an earlier notice of proposed rulemaking (NPRM), which applies to all The Boeing Company Model 747-100, 747- 100B, 747-100B SUD, 747-200B, 747-200C, 747-200F, 747-300, 747-400, 747-400D, 747-400F, 747SR, and 747SP series airplanes. This action revises the NPRM by adding a reporting requirement. We are proposing this airworthiness directive (AD) to address the unsafe condition on these products. Since these actions impose an additional burden over that proposed in the NPRM, we are reopening the comment period to allow the public the chance to comment on these changes.", 2017-21223,https://www.federalregister.gov/documents/2017/11/09/2017-21223/airworthiness-directives-the-boeing-company-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-11-09/pdf/2017-21223.pdf,11/09/2017
Airworthiness Directives; Airbus Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We are revising an earlier proposal for certain Airbus Model A318-112, A319-115, A320-214, A320-232, and A321-111 airplanes. This action revises the notice of proposed rulemaking (NPRM) by adding airplanes to the applicability and removing others that were inadvertently included due to typographical errors. We are proposing this airworthiness directive (AD) to address the unsafe condition on these products. Since these actions would impose an additional burden over those in the NPRM, we are reopening the comment period to allow the public the chance to comment on these changes.", 2017-22556,https://www.federalregister.gov/documents/2017/11/09/2017-22556/airworthiness-directives-airbus-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-11-09/pdf/2017-22556.pdf,11/09/2017
Energy Labeling Rule,Proposed Rule,Federal Trade Commission,"The Commission proposes to amend the Energy Labeling Rule (``Rule'') by updating ranges of comparability and unit energy cost figures on EnergyGuide labels for dishwashers, furnaces, room air conditioners, and pool heaters. The Commission also proposes to set a compliance date for EnergyGuide labels on room air conditioner boxes.", 2017-24381,https://www.federalregister.gov/documents/2017/11/09/2017-24381/energy-labeling-rule,https://www.gpo.gov/fdsys/pkg/FR-2017-11-09/pdf/2017-24381.pdf,11/09/2017
Menu Labeling: Supplemental Guidance for Industry; Availability,Proposed Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is announcing the availability of a draft guidance for industry entitled ``Menu Labeling: Supplemental Guidance for Industry.'' The draft guidance, when finalized, will address concerns raised by stakeholders regarding the implementation of nutrition labeling required for foods sold in covered establishments. It includes expanded and new interpretations of policy, and identifies places where FDA intends to be more flexible in its approach. This draft guidance also includes many graphical depictions in order to convey our thinking on various topics and to provide examples of options for implementation. It addresses calorie disclosure signage for self-service foods, including buffets and grab-and-go foods; reasonable basis, and the criteria for considering the natural variation of foods; various methods for providing calorie disclosure information, including those for pizza; compliance and enforcement; and criteria for distinguishing between menus and other information presented to the consumer.", 2017-24246,https://www.federalregister.gov/documents/2017/11/09/2017-24246/menu-labeling-supplemental-guidance-for-industry-availability,https://www.gpo.gov/fdsys/pkg/FR-2017-11-09/pdf/2017-24246.pdf,11/09/2017
"Colorcon, Inc.; Filing of Color Additive Petition",Proposed Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is announcing that we have filed a petition, submitted by Colorcon, Inc., proposing that the color additive regulations be amended by expanding the permitted uses of synthetic iron oxide as a color additive to include use in dietary supplement tablets and capsules.", 2017-24421,https://www.federalregister.gov/documents/2017/11/09/2017-24421/colorcon-inc-filing-of-color-additive-petition,https://www.gpo.gov/fdsys/pkg/FR-2017-11-09/pdf/2017-24421.pdf,11/09/2017
Airworthiness Directives; Textron Aviation Inc. Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We are revising an earlier proposal for all Textron Aviation Inc. Models A36TC and B36TC airplanes. This action revises the notice of proposed rulemaking (NPRM) by adding all Textron Aviation Inc. Models S35, V35, V35A, and V35B airplanes that have the optional turbocharger engine installed to the applicability and adding an annual visual inspection of the exhaust tailpipe v-band coupling (clamp). We are proposing this airworthiness directive (AD) to address the unsafe condition on these products. Since these actions would impose an additional burden over those in the NPRM, we are reopening the comment period to allow the public the chance to comment on these changes.", 2017-24065,https://www.federalregister.gov/documents/2017/11/08/2017-24065/airworthiness-directives-textron-aviation-inc-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-11-08/pdf/2017-24065.pdf,11/08/2017
"National Performance Management Measures; Assessing Performance of the National Highway System, Freight Movement on the Interstate System, and Congestion Mitigation and Air Quality Improvement Program",Proposed Rule,Transportation Department; Federal Highway Administration,"The FHWA is extending the comment period for a notice of proposed rulemaking (NPRM) and request for comments, which was published on October 5, 2017. The original comment period is set to close on November 6, 2017. The extension is based on concern expressed by stakeholders that this closing date does not provide sufficient time to review and provide comprehensive comments on the proposal. The FHWA recognizes that others interested in commenting may have similar concerns, but is mindful of commenters who have expressed opposition to a lengthy rulemaking process. Therefore, the closing date for comments is extended, which will provide stakeholders interested in commenting additional time to submit responses to the docket.", 2017-24345,https://www.federalregister.gov/documents/2017/11/08/2017-24345/national-performance-management-measures-assessing-performance-of-the-national-highway-system,https://www.gpo.gov/fdsys/pkg/FR-2017-11-08/pdf/2017-24345.pdf,11/08/2017
Repeal of Carbon Pollution Emission Guidelines for Existing Stationary Sources: Electric Utility Generating Units,Proposed Rule,Environmental Protection Agency,"On October 16, 2017, the Environmental Protection Agency (EPA) published a proposal to announce its intention to repeal the Carbon Pollution Emission Guidelines for Existing Stationary Sources: Electric Utility Generating Units, commonly referred to as the Clean Power Plan (CPP), as promulgated on October 23, 2015. The proposal also requested public comment on the proposed rule. The EPA is announcing that a public hearing will be held. In addition, the EPA is extending the public comment period.", 2017-24216,https://www.federalregister.gov/documents/2017/11/08/2017-24216/repeal-of-carbon-pollution-emission-guidelines-for-existing-stationary-sources-electric-utility,https://www.gpo.gov/fdsys/pkg/FR-2017-11-08/pdf/2017-24216.pdf,11/08/2017
"Oil and Natural Gas Sector: Emission Standards for New, Reconstructed, and Modified Sources: Stay of Certain Requirements",Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is issuing this notice of data availability (NODA) in support of the proposed rule titled ``Oil and Natural Gas Sector: Emission Standards for New, Reconstructed, and Modified Sources: Stay of Certain Requirements,'' which was published on June 16, 2017. In this document, the EPA is providing additional information on several topics raised by stakeholders and is soliciting comment on the information presented. The two topic areas are the legal authority to issue a stay and the technological, resource, and economic challenges with implementing the fugitive emissions requirements, well site pneumatic pump standards, and the requirements for certification of closed vent systems by a professional engineer. This notice also provides an updated cost savings and forgone benefits analysis for the 2-year stay.", 2017-24344,https://www.federalregister.gov/documents/2017/11/08/2017-24344/oil-and-natural-gas-sector-emission-standards-for-new-reconstructed-and-modified-sources-stay-of,https://www.gpo.gov/fdsys/pkg/FR-2017-11-08/pdf/2017-24344.pdf,11/08/2017
"Oil and Natural Gas Sector: Emission Standards for New, Reconstructed, and Modified Sources: Three Month Stay of Certain Requirements",Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is issuing this notice of data availability (NODA) in support of the proposed rule titled ``Oil and Natural Gas Sector: Emission Standards for New, Reconstructed, and Modified Sources: Three Month Stay of Certain Requirements,'' which was published on June 16, 2017. In this document, the EPA is providing additional information on topics raised by stakeholders and is soliciting comment on the information presented.", 2017-24341,https://www.federalregister.gov/documents/2017/11/08/2017-24341/oil-and-natural-gas-sector-emission-standards-for-new-reconstructed-and-modified-sources-three-month,https://www.gpo.gov/fdsys/pkg/FR-2017-11-08/pdf/2017-24341.pdf,11/08/2017
"Importation, Interstate Movement, and Environmental Release of Certain Genetically Engineered Organisms",Proposed Rule,Agriculture Department; Animal and Plant Health Inspection Service,"We are withdrawing a proposed rule that would have revised our regulations regarding the importation, interstate movement, and environmental release of certain genetically engineered organisms. We are taking this action after considering the comments we received following the publication of the proposed rule.", 2017-24202,https://www.federalregister.gov/documents/2017/11/07/2017-24202/importation-interstate-movement-and-environmental-release-of-certain-genetically-engineered,https://www.gpo.gov/fdsys/pkg/FR-2017-11-07/pdf/2017-24202.pdf,11/07/2017
"Airworthiness Directives; Piper Aircraft, Inc. Airplanes",Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for certain Piper Aircraft, Inc. Models PA-28-140, PA-28-150, PA-28-160, PA-28-180, PA-28-235, PA-32-260, and PA-32-300 airplanes. This proposed AD was prompted by reports of corrosion found in an area of the main wing spar not easily accessible for inspection. This proposed AD would require installing an inspection access panel in the lower wing skin near the left and the right main wing spars if not already there, inspecting the left and the right main wing spars for corrosion, and taking all necessary corrective actions. We are proposing this AD to address the unsafe condition on these products.", 2017-24083,https://www.federalregister.gov/documents/2017/11/07/2017-24083/airworthiness-directives-piper-aircraft-inc-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-11-07/pdf/2017-24083.pdf,11/07/2017
General Hospital and Personal Use Devices; Reclassification of Sharps Needle Destruction Device,Proposed Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing this proposed order to reclassify the needle destruction device, renaming the device to ``sharps needle destruction device,'' a postamendments class III device (regulated under product code MTV), into class II (special controls), subject to premarket notification. FDA is also identifying the proposed special controls that the Agency believes are necessary to provide a reasonable assurance of safety and effectiveness of the device. FDA is proposing this reclassification on its own initiative based on new information. If finalized, this order will reclassify these types of devices from class III to class II and reduce regulatory burdens on industry as these types of devices will no longer be required to submit a premarket approval application (PMA) but can instead submit a less burdensome premarket notification (510(k)) before marketing their device.", 2017-24191,https://www.federalregister.gov/documents/2017/11/07/2017-24191/general-hospital-and-personal-use-devices-reclassification-of-sharps-needle-destruction-device,https://www.gpo.gov/fdsys/pkg/FR-2017-11-07/pdf/2017-24191.pdf,11/07/2017
Determination of Rates and Terms for Public Broadcasting (PB III),Proposed Rule,Library of Congress; Copyright Royalty Board,"The Copyright Royalty Judges solicit comments on proposed rates and terms for use of certain works in connection with noncommercial broadcasting for the period commencing January 1, 2018, and ending on December 31, 2022.", 2017-23991,https://www.federalregister.gov/documents/2017/11/07/2017-23991/determination-of-rates-and-terms-for-public-broadcasting-pb-iii,https://www.gpo.gov/fdsys/pkg/FR-2017-11-07/pdf/2017-23991.pdf,11/07/2017
Air Plan Approval; Wisconsin; 2017 Revisions to NR 400 and 406,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve a revision to the Wisconsin State Implementation Plan (SIP) submitted by the Wisconsin Department of Natural Resources (WDNR) to EPA on May 16, 2017. The revision replaces the definition of ``emergency electric generator'' with a broader definition of ``restricted internal combustion engine''. In addition, the revision makes amendments to procedures for revoking construction permits as well as language changes and other administrative updates. Lastly, WDNR is withdrawing two Wisconsin Administrative Code provisions that affect eligibility under general and construction permits. WDNR requested these changes to align state and Federal requirements and ensure consistency. EPA is proposing approval of Wisconsin's May 16, 2017, request because the Agency has made the preliminary determination that this SIP revision is consistent with the Clean Air Act and applicable EPA regulations regarding PSD.", 2017-23448,https://www.federalregister.gov/documents/2017/11/07/2017-23448/air-plan-approval-wisconsin-2017-revisions-to-nr-400-and-406,https://www.gpo.gov/fdsys/pkg/FR-2017-11-07/pdf/2017-23448.pdf,11/07/2017
Fisheries of the Northeastern United States; Scup Fishery; 2018 and Projected 2019 Specifications,Proposed Rule,Commerce Department; National Oceanic and Atmospheric Administration,NMFS proposes revised scup specifications for the 2018 fishing year and projected specifications for 2019. Updated scientific information regarding the scup stock indicates that higher catch limits may be implemented to achieve optimum yield. This action is intended to inform the public of the proposed specifications for the 2018 fishing year and projected specifications for 2019., 2017-24205,https://www.federalregister.gov/documents/2017/11/07/2017-24205/fisheries-of-the-northeastern-united-states-scup-fishery-2018-and-projected-2019-specifications,https://www.gpo.gov/fdsys/pkg/FR-2017-11-07/pdf/2017-24205.pdf,11/07/2017
Naturally-Occurring and Accelerator-Produced Radioactive Materials,Proposed Rule,Nuclear Regulatory Commission,"On August 23, 2017, the U.S. Nuclear Regulatory Commission (NRC) requested public comment on a Petition for Rulemaking (PRM) received from Matthew McKinley on behalf of the Organization of Agreement States (OAS, or the Petitioner). The public comment period is scheduled to close on November 6, 2017. The NRC has decided to extend the public comment period for 30 calendar days to allow more time for members of the public to develop and submit their comments.", 2017-24122,https://www.federalregister.gov/documents/2017/11/06/2017-24122/naturally-occurring-and-accelerator-produced-radioactive-materials,https://www.gpo.gov/fdsys/pkg/FR-2017-11-06/pdf/2017-24122.pdf,11/06/2017
Airworthiness Directives; Fokker Services B.V. Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for certain Fokker Services B.V. Model F28 Mark 0100 airplanes. This proposed AD was prompted by a report that a jammed control cable prevented the full extension of the nose landing gear (LG). This proposed AD would require a general visual inspection of the LG handle teleflex cable conduit connector for the presence of a grease nipple, a maintenance records check of affected airplanes, and if necessary, a detailed inspection for corrosion and damage of the LG handle teleflex cable, replacement if found, and lubrication. This proposed AD would also require revising the maintenance or inspection program, as applicable. We are proposing this AD to address the unsafe condition on these products.", 2017-23990,https://www.federalregister.gov/documents/2017/11/06/2017-23990/airworthiness-directives-fokker-services-bv-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-11-06/pdf/2017-23990.pdf,11/06/2017
Airworthiness Directives; Viking Air Limited Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for Viking Air Limited Models DHC-6-1, DHC-6-100, DHC-6-200, DHC-6-300, and DHC-6-400 airplanes. This proposed AD results from mandatory continuing airworthiness information (MCAI) originated by an aviation authority of another country to identify and correct an unsafe condition on an aviation product. The MCAI describes the unsafe condition as aileron cable wear or fouling at the wing root rib, fuselage skin, and wing root rib fairlead, or fraying of the cable from the root rib fairlead. We are issuing this proposed AD to require actions to address the unsafe condition on these products.", 2017-23808,https://www.federalregister.gov/documents/2017/11/06/2017-23808/airworthiness-directives-viking-air-limited-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-11-06/pdf/2017-23808.pdf,11/06/2017
Group Registration of Newspapers,Proposed Rule,"Library of Congress; Copyright Office, Library of Congress","The U.S. Copyright Office is proposing to amend its regulation governing the group registration option for newspapers. The proposed rule will make a number of changes to reflect current Office practices, promote efficiency of the registration process, and encourage broader participation in the registration system by reducing the burden on applicants. Specifically, the proposed rule revises the definition of ``newspaper issues'' and clarifies that the group registration option is available to any qualifying ``newspaper issue.'' The proposed rule will require applicants to file an online application rather than a paper application, and upload a complete digital copy of each issue through the electronic registration system instead of submitting them in physical form. The Library of Congress intends to incorporate digital copies of newspapers received by the Office under this group registration option, and provide public access to them, subject to certain restrictions set forth in the proposed rule. Applicants may continue to submit their issues on microfilm (in addition to submitting digital files) on a voluntary basis if the microfilm is received by December 31, 2019. After that date, the microfilm option will be phased out. The proposed rule will clarify that each newspaper issue in the group must be a new collective work and a work made for hire, that the author and copyright claimant for each issue must be the same person or organization, and will clarify the scope of protection for newspaper issues, compared to individual components appearing within those issues. In addition, the proposed rule will require applicants to submit a full month of issues, and submit their claims within three months after the publication of the earliest issue in the group. The Office invites public comment on these proposed changes.", 2017-23917,https://www.federalregister.gov/documents/2017/11/06/2017-23917/group-registration-of-newspapers,https://www.gpo.gov/fdsys/pkg/FR-2017-11-06/pdf/2017-23917.pdf,11/06/2017
Approval and Promulgation of Air Quality Implementation Plans; Maryland; Continuous Opacity Monitoring Requirements for Municipal Waste Combustors,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) proposes to approve the Clean Air Act (CAA) section 111(d)/129 State Plan revision submitted by the State of Maryland for the purpose of updating municipal waste combustor (MWC) references to opacity monitor quality assurance and quality compliance requirements in Regulations .07 and .08 under the Code of Maryland Regulations (COMAR) 26.11.08. In the Final Rules section of this Federal Register, EPA is approving Maryland's State Plan revision submittal as a direct final rule without prior proposal because the Agency views this as a noncontroversial submittal and anticipates no adverse comments. A detailed rationale for the approval is set forth in the direct final rule. If no adverse comments are received in response to this action, no further activity is contemplated. If EPA receives adverse comments, the direct final rule will be withdrawn and all public comments received will be addressed in a subsequent final rule based on this proposed rule. EPA will not institute a second comment period. Any parties interested in commenting on this action should do so at this time.", 2017-24114,https://www.federalregister.gov/documents/2017/11/06/2017-24114/approval-and-promulgation-of-air-quality-implementation-plans-maryland-continuous-opacity-monitoring,https://www.gpo.gov/fdsys/pkg/FR-2017-11-06/pdf/2017-24114.pdf,11/06/2017
National Emission Standards for Hazardous Air Pollutants From the Portland Cement Manufacturing Industry; Residual Risk and Technology Review,Proposed Rule,Environmental Protection Agency,"On September 21, 2017, the Environmental Protection Agency (EPA) proposed a rule titled, ``National Emission Standards for Hazardous Air Pollutants From the Portland Cement Manufacturing Industry Residual Risk and Technology Review.'' The EPA is extending the comment period on the proposed rule that was scheduled to close on November 6, 2017, by 15 days until November 21, 2017. The EPA is making this change based on one request for additional time to prepare comments on this proposed rule.", 2017-24092,https://www.federalregister.gov/documents/2017/11/06/2017-24092/national-emission-standards-for-hazardous-air-pollutants-from-the-portland-cement-manufacturing,https://www.gpo.gov/fdsys/pkg/FR-2017-11-06/pdf/2017-24092.pdf,11/06/2017
Fisheries Off West Coast States; Coastal Pelagic Species Fisheries; Amendment 16 to the Coastal Pelagic Species Fishery Management Plan,Proposed Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS announces that the Pacific Fishery Management Council (Council) has submitted Amendment 16 to the Coastal Pelagic Species (CPS) Fishery Management Plan (FMP) for review by the Secretary of Commerce. Amendment 16 would add a description to the CPS FMP of a very small sector of the CPS fishery that is not part of the primary commercial directed fishery and harvests minor amounts of CPS finfish. Total landings from this sector typically make up less than one percent of the total landings of any particular CPS stock. Currently, when directed fishing closures are enacted, these very small-scale fisheries have been precluded from fishing and/or harvesting these minor amounts because they do not fall under the existing exemptions during closures for incidental harvest or for harvesting CPS to be sold as live bait. The intent of Amendment 16 is to allow this sector to continue targeting CPS finfish after a directed fishery closure, while keeping the aggregate catch level within the applicable annual catch limit (ACL).", 2017-24097,https://www.federalregister.gov/documents/2017/11/06/2017-24097/fisheries-off-west-coast-states-coastal-pelagic-species-fisheries-amendment-16-to-the-coastal,https://www.gpo.gov/fdsys/pkg/FR-2017-11-06/pdf/2017-24097.pdf,11/06/2017
