title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
Approval and Revision of Air Quality Implementation Plans; State of New York; Regional Haze State and Federal Implementation Plans,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) proposes to approve a source-specific revision to the New York State Implementation Plan (SIP). This revision consists of a Best Available Retrofit Technology (BART) determination for the Danskammer Generating Station Unit 4. The SIP revision establishes emission limits for sulfur dioxide, oxides of nitrogen, and particulate matter that are identical to those set by the EPA's Federal Implementation Plan (FIP) for Danskammer Unit 4, which was promulgated in an action taken on August 28, 2012. The SIP revision also restricts Danskammer Unit 4 to combusting only natural gas. The EPA proposes to find that the SIP revision fulfills the requirements of the Clean Air Act and the EPA's Regional Haze Rule for BART at Danskammer Unit 4. In conjunction with this proposed approval, we propose to withdraw those portions of the FIP that address BART for Danskammer Unit 4.", 2017-09384,https://www.federalregister.gov/documents/2017/05/10/2017-09384/approval-and-revision-of-air-quality-implementation-plans-state-of-new-york-regional-haze-state-and,https://www.gpo.gov/fdsys/pkg/FR-2017-05-10/pdf/2017-09384.pdf,05/10/2017
Air Plan Approval; Kentucky; Infrastructure Requirements for the 2012 PM2.5,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve portions of the State Implementation Plan (SIP) submission, submitted by the Commonwealth of Kentucky, Energy and Environment Cabinet, Department for Environmental Protection, through the Kentucky Division for Air Quality (KDAQ), on February 8, 2016, to demonstrate that the Commonwealth meets the infrastructure requirements of the Clean Air Act (CAA or Act) for the 2012 Annual Particulate Matter (PM<INF>2.5</INF>) national ambient air quality standard (NAAQS). The CAA requires that each state adopt and submit a SIP for the implementation, maintenance and enforcement of each NAAQS promulgated by EPA, which is commonly referred to as an ``infrastructure'' SIP. KDAQ certified that the Kentucky SIP contains provisions that ensure the 2012 Annual PM<INF>2.5</INF> NAAQS is implemented, enforced, and maintained in Kentucky. EPA is proposing to determine that Kentucky's infrastructure submission, submitted on February 8, 2016, addresses certain infrastructure elements for the 2012 Annual PM<INF>2.5</INF> NAAQS.", 2017-09392,https://www.federalregister.gov/documents/2017/05/10/2017-09392/air-plan-approval-kentucky-infrastructure-requirements-for-the-2012-pm25,https://www.gpo.gov/fdsys/pkg/FR-2017-05-10/pdf/2017-09392.pdf,05/10/2017
Accelerating Wireless Broadband Deployment by Removing Barriers to Infrastructure Investment,Proposed Rule,Federal Communications Commission,"In this document, the Federal Communications Commission (Commission) seeks comment on proposals to reduce the regulatory impediments to wireless network infrastructure investment and deployment.", 2017-09431,https://www.federalregister.gov/documents/2017/05/10/2017-09431/accelerating-wireless-broadband-deployment-by-removing-barriers-to-infrastructure-investment,https://www.gpo.gov/fdsys/pkg/FR-2017-05-10/pdf/2017-09431.pdf,05/10/2017
FCC Seeks Comment and Data on Actions To Accelerate Adoption and Accessibility of Broadband-Enabled Health Care Solutions and Advanced Technologies,Proposed Rule,Federal Communications Commission,"The Federal Communications Commission (FCC) seeks comment, data, and information on a variety of regulatory, policy, and infrastructure issues related to the emerging broadband-enabled health and care ecosystem. The FCC seeks to ensure that consumers--from major cities to rural and remote areas, Tribal lands, and underserved regions--can access potentially lifesaving health technologies and services, like telehealth and telemedicine, which are enabled by broadband connectivity. The anticipated record will allow the Commission and its Connect2HealthFCC Task Force (Task Force) to gain a broader understanding about the current state of broadband health connectivity. The record will also be used by the Task Force to make future recommendations to the Commission.", 2017-09309,https://www.federalregister.gov/documents/2017/05/10/2017-09309/fcc-seeks-comment-and-data-on-actions-to-accelerate-adoption-and-accessibility-of-broadband-enabled,https://www.gpo.gov/fdsys/pkg/FR-2017-05-10/pdf/2017-09309.pdf,05/10/2017
Petitions for Reconsideration and/or Clarification of Action in Rulemaking Proceeding,Proposed Rule,Federal Communications Commission,"Petitions for Reconsideration and/or Clarification (Petitions) have been filed in the Commission's rulemaking proceeding by Caressa D. Bennet, on behalf of Rural Wireless Association, Inc.; Krista L. Witanowski, on behalf of CTIA; Brian Gelfand, on behalf of Buffalo-Lake Erie Wireless Systems, L.L.C. (Blue Wireless); Robert A. Silverman, on behalf of Panhandle Telephone Cooperative, Inc. and Pine Belt Cellular, Inc.; John Prendergast, on behalf of the Blooston Rural Carriers; David A. LaFuria, on behalf of Rural Wireless Carriers; and Cathleen A. Massey, on behalf of T-Mobile USA, Inc.", 2017-09462,https://www.federalregister.gov/documents/2017/05/10/2017-09462/petitions-for-reconsideration-andor-clarification-of-action-in-rulemaking-proceeding,https://www.gpo.gov/fdsys/pkg/FR-2017-05-10/pdf/2017-09462.pdf,05/10/2017
Regulatory Improvements for Power Reactors Transitioning to Decommissioning,Proposed Rule,Nuclear Regulatory Commission,"The U.S. Nuclear Regulatory Commission (NRC) is requesting comment on the preliminary draft regulatory analysis to support a rulemaking that would amend the NRC's regulations for the decommissioning of nuclear power reactors. The NRC's goals in amending the regulations would be to provide for an efficient decommissioning process; reduce the need for exemptions from existing regulations; address other decommissioning issues deemed relevant by the NRC; and support the principles of good regulation, including openness, clarity, and reliability. The NRC plans to hold a public meeting in spring 2017 to discuss the draft regulatory basis that was previously published in the Federal Register and the preliminary draft regulatory analysis to facilitate the development of public comments on those documents.", 2017-09332,https://www.federalregister.gov/documents/2017/05/09/2017-09332/regulatory-improvements-for-power-reactors-transitioning-to-decommissioning,https://www.gpo.gov/fdsys/pkg/FR-2017-05-09/pdf/2017-09332.pdf,05/09/2017
"Airworthiness Directives; Bombardier, Inc. (Type Certificate Previously Held by Canadair Limited) Airplanes",Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for certain Bombardier, Inc., Model CL-215-6B11 (CL-415 Variant) airplanes. This proposed AD was prompted by a report indicating that an oxygen bottle was found loose while the clamp strap was in the locked position. This proposed AD would require modification of the clamp strap and installation of additional shims, as applicable, to the flight crew's oxygen bottle retaining structures. We are proposing this AD to address the unsafe condition on these products.", 2017-09324,https://www.federalregister.gov/documents/2017/05/09/2017-09324/airworthiness-directives-bombardier-inc-type-certificate-previously-held-by-canadair-limited,https://www.gpo.gov/fdsys/pkg/FR-2017-05-09/pdf/2017-09324.pdf,05/09/2017
"Airworthiness Directives; Bombardier, Inc., Airplanes",Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to supersede Airworthiness Directive (AD) 2014-25- 01, for certain Bombardier, Inc., Model DHC-8-400 series airplanes. AD 2014-25-01 currently requires modifying the nose landing gear (NLG) trailing arm and installing a new pivot pin retention mechanism. Since we issued AD 2014-25-01, we have received reports of discrepancies of a certain bolt at the pivot pin link, resulting in corrosion of the bolt. This proposed AD would instead require modifying the NLG shock strut assembly. We are proposing this AD to address the unsafe condition on these products.", 2017-09325,https://www.federalregister.gov/documents/2017/05/09/2017-09325/airworthiness-directives-bombardier-inc-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-05-09/pdf/2017-09325.pdf,05/09/2017
Amendments to Investment Advisers Act Rules To Reflect Changes Made by the FAST Act,Proposed Rule,Securities and Exchange Commission,"We are proposing to amend the definition of a venture capital fund (rule 203(l)-1) and the private fund adviser exemption (rule 203(m)-1) under the Investment Advisers Act of 1940 (the ``Advisers Act'') in order to reflect changes made by title LXXIV, sections 74001 and 74002 of the Fixing America's Surface Transportation Act of 2015 (the ``FAST Act''), which amended sections 203(l) and 203(m) of the Advisers Act. Title LXXIV, section 74001 of the FAST Act amended the exemption from investment adviser registration for any adviser solely to one or more ``venture capital funds'' in Advisers Act section 203(l) by deeming ``small business investment companies'' to be ``venture capital funds'' for purposes of the exemption. Accordingly, we are proposing to amend the definition of a venture capital fund to include ``small business investment companies.'' Title LXXIV, section 74002 of the FAST Act amended the exemption from investment adviser registration for any adviser solely to ``private funds'' with less than $150 million in assets under management in Advisers Act section 203(m) by excluding the assets of ``small business investment companies'' when calculating ``private fund assets'' towards the registration threshold of $150 million. Accordingly, we are proposing to amend the definition of ``assets under management'' in the private fund adviser exemption to exclude the assets of ``small business investment companies.''", 2017-09334,https://www.federalregister.gov/documents/2017/05/09/2017-09334/amendments-to-investment-advisers-act-rules-to-reflect-changes-made-by-the-fast-act,https://www.gpo.gov/fdsys/pkg/FR-2017-05-09/pdf/2017-09334.pdf,05/09/2017
Project KISS,Proposed Rule,Commodity Futures Trading Commission,"In order to reduce regulatory burdens and costs in the markets that the Commodity Futures Trading Commission (``Commission'' or ``CFTC'') oversees, the Commission is seeking suggestions from the public about how the Commission's existing rules, regulations, or practices could be applied in a simpler, less burdensome, and less costly manner.", 2017-09318,https://www.federalregister.gov/documents/2017/05/09/2017-09318/project-kiss,https://www.gpo.gov/fdsys/pkg/FR-2017-05-09/pdf/2017-09318.pdf,05/09/2017
Special Local Regulations; Safety Zones; Recurring Marine Events in Sector Columbia River,Proposed Rule,Homeland Security Department; Coast Guard,"The Coast Guard proposes to establish a special local regulation in the Coast Guard Captain of the Port Columbia River Zone for recurring marine events. During the recurring events, these regulated areas would be activated and would restrict vessels from portions of the waterway. These events were previously published as safety zones, temporary safety zones or individual regulated areas and have been revised and consolidated into a single as special local regulation in order to expedite public notification of events and ensure the protection of the maritime public from hazards associated with the annual events. We invite your comments on this proposed rulemaking.", 2017-09368,https://www.federalregister.gov/documents/2017/05/09/2017-09368/special-local-regulations-safety-zones-recurring-marine-events-in-sector-columbia-river,https://www.gpo.gov/fdsys/pkg/FR-2017-05-09/pdf/2017-09368.pdf,05/09/2017
Fisheries of the Northeastern United States; Monkfish; Framework Adjustment 10,Proposed Rule,Commerce Department; National Oceanic and Atmospheric Administration,"We are proposing to approve and implement regulations submitted by the New England and Mid-Atlantic Fishery Management Councils in Framework Adjustment 10 to the Monkfish Fishery Management Plan. This action would set monkfish specifications for fishing years 2017-2019 (May 1, 2017, through April 30, 2020). This action would also increase current days-at-sea allocations and trip limits to provide additional operational flexibility and fishing opportunities. This action is needed to allow the fishery to more effectively harvest its optimum yield.", 2017-09363,https://www.federalregister.gov/documents/2017/05/09/2017-09363/fisheries-of-the-northeastern-united-states-monkfish-framework-adjustment-10,https://www.gpo.gov/fdsys/pkg/FR-2017-05-09/pdf/2017-09363.pdf,05/09/2017
Airworthiness Directives; SOCATA Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,We propose to adopt a new airworthiness directive (AD) for SOCATA Model TBM 700 airplanes that would supersede AD 2002-19-01. This proposed AD results from mandatory continuing airworthiness information (MCAI) originated by an aviation authority of another country to identify and correct an unsafe condition on an aviation product. The MCAI describes the unsafe condition as the flight control wheel traveling beyond normal roll control limits and jamming in a position that could cause loss of control. We are issuing this proposed AD to require actions to address the unsafe condition on these products., 2017-09042,https://www.federalregister.gov/documents/2017/05/08/2017-09042/airworthiness-directives-socata-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-05-08/pdf/2017-09042.pdf,05/08/2017
"Chief Compliance Officer Duties and Annual Report Requirements for Futures Commission Merchants, Swap Dealers, and Major Swap Participants; Amendments",Proposed Rule,Commodity Futures Trading Commission,"The Commodity Futures Trading Commission (``Commission'' or ``CFTC'') is proposing to amend its regulations regarding certain duties of chief compliance officers (``CCOs'') of swap dealers (``SDs''), major swap participants (``MSPs''), and futures commission merchants (``FCMs'') (collectively, ``Registrants''); and certain requirements for preparing and furnishing to the Commission an annual report containing an assessment of the Registrant's compliance activities.", 2017-09229,https://www.federalregister.gov/documents/2017/05/08/2017-09229/chief-compliance-officer-duties-and-annual-report-requirements-for-futures-commission-merchants-swap,https://www.gpo.gov/fdsys/pkg/FR-2017-05-08/pdf/2017-09229.pdf,05/08/2017
"Safety Zone; Stampede TLP, Green Canyon 468, Outer Continental Shelf on the Gulf of Mexico",Proposed Rule,Homeland Security Department; Coast Guard,"The Coast Guard proposes a safety zone around the Stampede Tension Leg Platform facility located in Green Canyon Block 468 on the Outer Continental Shelf (OCS) in the Gulf of Mexico. The purpose of the safety zone is to protect the facility from all vessels operating outside the normal shipping channels and fairways that are not providing services to or working with the facility. Placing a safety zone around the facility will significantly reduce the threat of allisions, collisions, oil spills, releases of natural gas, and thereby protect the safety of life, property, and the environment. We invite your comments on this proposed rulemaking.", 2017-09239,https://www.federalregister.gov/documents/2017/05/08/2017-09239/safety-zone-stampede-tlp-green-canyon-468-outer-continental-shelf-on-the-gulf-of-mexico,https://www.gpo.gov/fdsys/pkg/FR-2017-05-08/pdf/2017-09239.pdf,05/08/2017
Safety Zones; Sector Upper Mississippi River Annual and Recurring Safety Zones Update,Proposed Rule,Homeland Security Department; Coast Guard,"The Coast Guard proposes to amend and update its annual and recurring safety zones that take place in the Sector Upper Mississippi River Captain of the Port Zone (COTP Zone). This proposed rulemaking informs the public of regularly scheduled events that require additional safety measures through establishing of a safety zone. This proposed rulemaking also proposes to update the current list of recurring safety zones with revisions, additional events, and removal of events that no longer take place in the COTP Zone. Additionally, this proposed rulemaking project reduces administrative costs involved in producing separate proposed rules for each individual recurring safety zone and serves to provide notice of the known recurring safety zones throughout the year. We invite your comments on this proposed rulemaking.", 2017-09235,https://www.federalregister.gov/documents/2017/05/08/2017-09235/safety-zones-sector-upper-mississippi-river-annual-and-recurring-safety-zones-update,https://www.gpo.gov/fdsys/pkg/FR-2017-05-08/pdf/2017-09235.pdf,05/08/2017
Approval and Promulgation of Implementation Plans; Reasonably Available Control Technology for Oxides of Nitrogen for Specific Sources in the State of New Jersey,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve two revisions to the State Implementation Plan (SIP) for ozone submitted by the State of New Jersey. This SIP revision consists of two source-specific reasonably available control technology (RACT) determinations for controlling oxides of nitrogen. One is for the Transcontinental Gas Pipeline Corp., LNG Station 240 located in Carlstadt, New Jersey and the other is for Joint Base McGuire-Dix- Lakehurst in Lakehurst, New Jersey. This action proposes to approve the source-specific RACT determinations that were made by New Jersey in accordance with the provisions of its regulation to help meet the national ambient air quality standard for ozone. The intended effect of this proposed rule is to approve source-specific emissions limitations required by the Clean Air Act.", 2017-09175,https://www.federalregister.gov/documents/2017/05/08/2017-09175/approval-and-promulgation-of-implementation-plans-reasonably-available-control-technology-for-oxides,https://www.gpo.gov/fdsys/pkg/FR-2017-05-08/pdf/2017-09175.pdf,05/08/2017
Air Plan Approval; ME; Motor Vehicle Fuel Requirements,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve a State Implementation Plan (SIP) revision submitted by the State of Maine on August 28, 2015. The SIP revision includes a revised motor vehicle fuel volatility regulation that has been updated to be consistent with existing federal regulations which require retailers to sell reformulated gasoline (RFG) in the counties of York, Cumberland, Sagadahoc, Androscoggin, Kennebec, Knox, and Lincoln, as of June 1, 2015. The intended effect of this action is to propose approval of this amendment into the Maine SIP. This action is being taken under the Clean Air Act.", 2017-09181,https://www.federalregister.gov/documents/2017/05/08/2017-09181/air-plan-approval-me-motor-vehicle-fuel-requirements,https://www.gpo.gov/fdsys/pkg/FR-2017-05-08/pdf/2017-09181.pdf,05/08/2017
Air Plan Approval; ME; Decommissioning of Stage II Vapor Recovery Systems,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve a State Implementation Plan (SIP) revision submitted by the State of Maine Department of Environmental Protection (Maine DEP). This SIP revision includes regulatory amendments that repeal Stage II vapor recovery requirements at gasoline dispensing facilities (GDFs) as of January 1, 2012, with the mandate that all Stage II equipment be decommissioned by January 1, 2013. Maine DEP's submission to EPA also included a demonstration that such removal is consistent with the Clean Air Act and relevant EPA guidance. This revision also includes regulatory amendments that update Maine's testing and certain equipment requirements for Stage I vapor recovery systems at GDFs. The intended effect of this action is to propose approval of Maine's revised gasoline vapor recovery regulations.", 2017-09174,https://www.federalregister.gov/documents/2017/05/08/2017-09174/air-plan-approval-me-decommissioning-of-stage-ii-vapor-recovery-systems,https://www.gpo.gov/fdsys/pkg/FR-2017-05-08/pdf/2017-09174.pdf,05/08/2017
Air Plan Approval; CT; Infrastructure Requirement for the 2010 Sulfur Dioxide National Ambient Air Quality Standard,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve the remaining portion of a State Implementation Plan (SIP) revision submitted by the State of Connecticut. This revision addresses the interstate transport requirements of the Clean Air Act (CAA), referred to as the good neighbor provision, with respect to the 2010 sulfur dioxide (SO<INF>2</INF>) national ambient air quality standard (NAAQS). This action proposes to approve Connecticut's demonstration that the state is meeting its obligations regarding the transport of SO<INF>2</INF> emissions into other states. This action is being taken under the Clean Air Act.", 2017-09183,https://www.federalregister.gov/documents/2017/05/08/2017-09183/air-plan-approval-ct-infrastructure-requirement-for-the-2010-sulfur-dioxide-national-ambient-air,https://www.gpo.gov/fdsys/pkg/FR-2017-05-08/pdf/2017-09183.pdf,05/08/2017
Airworthiness Directives; Aviat Aircraft Inc. Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,We propose to adopt a new airworthiness directive (AD) for certain Aviat Aircraft Inc. Models A-1C-180 and A-1C-200 airplanes equipped with Rapco part number RA1798-00-1 fuel vent check valves. This proposed AD was prompted by a report that the fuel tank vent check valves are sticking in the closed position causing fuel starvation to the engine. This proposed AD would require checking the fuel vent check valves for proper operation and replacing any inoperative fuel vent check valve with an airworthy part. We are proposing this AD to correct the unsafe condition on these products., 2017-09041,https://www.federalregister.gov/documents/2017/05/05/2017-09041/airworthiness-directives-aviat-aircraft-inc-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-05-05/pdf/2017-09041.pdf,05/05/2017
Airworthiness Directives; Technify Motors GmbH Reciprocating Engines,Proposed Rule,Transportation Department; Federal Aviation Administration,We propose to adopt a new airworthiness directive (AD) for certain Technify Motors GmbH TAE 125-02 reciprocating engines. This proposed AD was prompted by a loss of engine power in flight caused by oil leaking from the gearbox radial shaft sealing ring that contaminated the clutch. This proposed AD would require replacement of the clutch with a dual mass flywheel. We are proposing this AD to correct the unsafe condition on these products., 2017-09040,https://www.federalregister.gov/documents/2017/05/05/2017-09040/airworthiness-directives-technify-motors-gmbh-reciprocating-engines,https://www.gpo.gov/fdsys/pkg/FR-2017-05-05/pdf/2017-09040.pdf,05/05/2017
Airworthiness Directives; The Boeing Company Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We are revising an earlier proposed airworthiness directive (AD) that proposed to supersede AD 2011-01-15, which applies to certain The Boeing Company Model 757-200, -200CB, and -300 series airplanes. AD 2011-01-15 requires repetitive inspections for cracking of the fuselage skin of the crown skin panel along the chem-milled step at certain stringers, and repair, if necessary. This action revises the notice of proposed rulemaking (NPRM) by reducing the compliance time for certain inspections. We are proposing this AD to address the unsafe condition on these products. Since these actions impose an additional burden over that proposed in the NPRM, we are reopening the comment period to allow the public the chance to comment on these proposed changes.", 2017-07938,https://www.federalregister.gov/documents/2017/05/05/2017-07938/airworthiness-directives-the-boeing-company-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-05-05/pdf/2017-07938.pdf,05/05/2017
"Safety Zone; Potomac River, Newburg, MD",Proposed Rule,Homeland Security Department; Coast Guard,"The Coast Guard proposes to establish a temporary safety zone for certain waters of the Potomac River. This action is necessary to provide for the safety of life on navigable waters during a fireworks display in Charles County near Newburg, MD, on June 17, 2017. This proposed rulemaking would prohibit persons and vessels from entering the safety zone unless authorized by the Captain of the Port Maryland- National Capital Region or a designated representative. We invite your comments on this proposed rulemaking.", 2017-09160,https://www.federalregister.gov/documents/2017/05/05/2017-09160/safety-zone-potomac-river-newburg-md,https://www.gpo.gov/fdsys/pkg/FR-2017-05-05/pdf/2017-09160.pdf,05/05/2017
Great Lakes Pilotage Rates-2017 Annual Review,Proposed Rule,Homeland Security Department; Coast Guard,"The Coast Guard is adding an additional 30 days to the comment period on the supplemental notice of proposed rulemaking for ``Great Lakes Pilotage Rates--2017 Annual Review'' published in the Federal Register on April 5, 2017. We are extending the comment period to allow the public more time to comment on the proposed rulemaking. The comment period is now open through June 5, 2017.", 2017-09177,https://www.federalregister.gov/documents/2017/05/05/2017-09177/great-lakes-pilotage-rates-2017-annual-review,https://www.gpo.gov/fdsys/pkg/FR-2017-05-05/pdf/2017-09177.pdf,05/05/2017
"Takes of Marine Mammals Incidental to Specified Activities; Taking Marine Mammals Incidental to the U.S. Air Force 86 Fighter Weapons Squadron Conducting Long Range Strike Weapons System Evaluation Program at the Pacific Missile Range Facility at Kauai, Hawaii",Proposed Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS has received an application, pursuant to the Marine Mammal Protection Act (MMPA), from the U.S. Air Force 86 Fighter Weapons Squadron (86 FWS) for authorization to take marine mammals incidental to Long Range Strike Weapons System Evaluation Program (LRS WSEP) activities in the Barking Sands Underwater Range Expansion (BSURE) area of the Pacific Missile Range Facility (PMRF) off Kauai, Hawaii, for the period of August 23, 2017, through August 22, 2022. NMFS is proposing regulations to govern that take, and requests comments on the proposed regulations.", 2017-09137,https://www.federalregister.gov/documents/2017/05/05/2017-09137/takes-of-marine-mammals-incidental-to-specified-activities-taking-marine-mammals-incidental-to-the,https://www.gpo.gov/fdsys/pkg/FR-2017-05-05/pdf/2017-09137.pdf,05/05/2017
Privacy Act of 1974: Implementation of Exemptions; Department of Homeland Security/U.S. Immigration and Customs Enforcement-016 FALCON Search and Analysis System of Records,Proposed Rule,Homeland Security Department; Office of the Secretary,"The Department of Homeland Security is giving concurrent notice of a newly established system of records pursuant to the Privacy Act of 1974 for the ``Department of Homeland Security/U.S. Immigration and Customs Enforcement-016 FALCON Search and Analysis System of Records'' and this proposed rulemaking. In this proposed rulemaking, the Department proposes to exempt portions of the system of records from one or more provisions of the Privacy Act because of criminal, civil, and administrative enforcement requirements.", 2017-09026,https://www.federalregister.gov/documents/2017/05/04/2017-09026/privacy-act-of-1974-implementation-of-exemptions-department-of-homeland-securityus-immigration-and,https://www.gpo.gov/fdsys/pkg/FR-2017-05-04/pdf/2017-09026.pdf,05/04/2017
Natural Resources Defense Council et al.; Denial of Food Additive Petition,Proposed Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is denying a petition, submitted by the Natural Resources Defense Council, Center for Food Safety, Clean Water Action, Children's Environmental Health Network, Center for Science in the Public Interest, Breast Cancer Fund, Center for Environmental Health, Environmental Working Group, and Improving Kids' Environment, requesting that we revoke the Threshold of Regulation (TOR) exemption No. 2005-006 to no longer exempt from our food additive regulations the use of sodium perchlorate monohydrate as a conductivity enhancer in antistatic agents for use in finished articles in contact with dry foods; issue a new FDA regulation to prohibit the use of perchlorates in antistatic agents for use in food-contact articles; and amend our food additive regulations to no longer provide for the use of potassium perchlorate as an additive in closure-sealing gaskets for food containers.", 2017-08987,https://www.federalregister.gov/documents/2017/05/04/2017-08987/natural-resources-defense-council-et-al-denial-of-food-additive-petition,https://www.gpo.gov/fdsys/pkg/FR-2017-05-04/pdf/2017-08987.pdf,05/04/2017
"Anchorage Ground; Atlantic Ocean, Jacksonville, FL",Proposed Rule,Homeland Security Department; Coast Guard,"The Coast Guard proposes to amend its anchorage regulations to establish a new offshore anchorage area approximately 7 nautical miles northeast of the St. Johns River inlet, Florida. Currently, there is not a dedicated deep draft offshore anchorage for commercial ocean- going vessels arriving at the Port of Jacksonville. Establishing an adequate and dedicated offshore anchorage will alleviate hazardous conditions with vessels anchoring in the common approaches to the St. Johns River. This action is necessary to ensure the safety and efficiency of navigation for all vessels transiting in and out of the Port of Jacksonville. We invite your comments on this proposed rulemaking.", 2017-09036,https://www.federalregister.gov/documents/2017/05/04/2017-09036/anchorage-ground-atlantic-ocean-jacksonville-fl,https://www.gpo.gov/fdsys/pkg/FR-2017-05-04/pdf/2017-09036.pdf,05/04/2017
Petition for Reconsideration of Action in Rulemaking Proceeding,Proposed Rule,Federal Communications Commission,"A Petition for Reconsideration (Petition) has been filed in the Commission's rulemaking proceeding by Andrew Jay Schwartzman, on behalf of Prometheus Radio Project.", 2017-08953,https://www.federalregister.gov/documents/2017/05/04/2017-08953/petition-for-reconsideration-of-action-in-rulemaking-proceeding,https://www.gpo.gov/fdsys/pkg/FR-2017-05-04/pdf/2017-08953.pdf,05/04/2017
Endangered and Threatened Wildlife and Plants; 90-Day Finding on a Petition To Remove the Bone Cave Harvestman From the List of Endangered and Threatened Wildlife,Proposed Rule,Interior Department; Fish and Wildlife Service,"We, the U.S. Fish and Wildlife Service (Service), announce a 90-day finding on a petition to remove the Bone Cave harvestman (Texella reyesi) from the List of Endangered and Threatened Wildlife (i.e., ``delist'' the species) under the Endangered Species Act of 1973, as amended (Act). Based on our review, we find that the petition does not present substantial scientific or commercial information indicating that the petitioned action may be warranted. However, we ask the public to submit to us any new information that becomes available concerning the status of, or threats to, the Bone Cave harvestman or its habitat at any time.", 2017-09010,https://www.federalregister.gov/documents/2017/05/04/2017-09010/endangered-and-threatened-wildlife-and-plants-90-day-finding-on-a-petition-to-remove-the-bone-cave,https://www.gpo.gov/fdsys/pkg/FR-2017-05-04/pdf/2017-09010.pdf,05/04/2017
Medicare Program; Prospective Payment System and Consolidated Billing for Skilled Nursing Facilities: Revisions to Case-Mix Methodology,Proposed Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"We are issuing this advance notice of proposed rulemaking (ANPRM) to solicit public comments on potential options we may consider for revising certain aspects of the existing skilled nursing facility (SNF) prospective payment system (PPS) payment methodology to improve its accuracy, based on the results of our SNF Payment Models Research (SNF PMR) project. In particular, we are seeking comments on the possibility of replacing the SNF PPS' existing case-mix classification model, the Resource Utilization Groups, Version 4 (RUG-IV), with a new model, the Resident Classification System, Version I (RCS-I). We also discuss options for how such a change could be implemented, as well as a number of other policy changes we may consider to complement implementation of RCS-I.", 2017-08519,https://www.federalregister.gov/documents/2017/05/04/2017-08519/medicare-program-prospective-payment-system-and-consolidated-billing-for-skilled-nursing-facilities,https://www.gpo.gov/fdsys/pkg/FR-2017-05-04/pdf/2017-08519.pdf,05/04/2017
"Medicare Program; Prospective Payment System and Consolidated Billing for Skilled Nursing Facilities for FY 2018, SNF Value-Based Purchasing Program, SNF Quality Reporting Program, Survey Team Composition, and Proposal To Correct the Performance Period for the NHSN HCP Influenza Vaccination Immunization Reporting Measure in the ESRD QIP for PY 2020",Proposed Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This proposed rule would update the payment rates used under the prospective payment system (PPS) for skilled nursing facilities (SNFs) for fiscal year (FY) 2018. It also proposes to revise and rebase the market basket index by updating the base year from 2010 to 2014, and by adding a new cost category for Installation, Maintenance, and Repair Services. The rule also includes proposed revisions to the SNF Quality Reporting Program (QRP), including measure and standardized patient assessment data proposals and proposals related to public display. In addition, it includes proposals for the Skilled Nursing Facility Value-Based Purchasing Program that will affect Medicare payment to SNFs beginning in FY 2019 and clarification on the requirements regarding the composition of professionals for the survey team. The proposed rule also seeks to clarify the regulatory requirements for team composition for surveys conducted for investigating a complaint and to align regulatory provisions for investigation of complaints with the statutory requirements. The proposed rule also includes one proposal related to the performance period for the National Healthcare Safety Network (NHSN) Healthcare Personnel (HCP) Influenza Vaccination Reporting Measure included in the End-Stage Renal Disease (ESRD) Quality Incentive Program (QIP).", 2017-08521,https://www.federalregister.gov/documents/2017/05/04/2017-08521/medicare-program-prospective-payment-system-and-consolidated-billing-for-skilled-nursing-facilities,https://www.gpo.gov/fdsys/pkg/FR-2017-05-04/pdf/2017-08521.pdf,05/04/2017
